Year,Dates,Documents,Links,StartDate,EndDate,DummyMeeting,Name,Group,Class,Size,FileType,Comments
1977,March 15 Meeting - 1977,"Record of Policy Actions (970 KB PDF)",/monetarypolicy/files/fomcropa19770315.pdf,15-Mar-1977,15-Mar-1977,1,Record of Policy Actions,Minutes,Meeting Summary,970 KB ,PDF,""
1977,March 15 Meeting - 1977,"Minutes of Actions (853 KB PDF)",/monetarypolicy/files/fomcmoa19770315.pdf,15-Mar-1977,15-Mar-1977,1,Minutes of Actions,Minutes,Meeting Summary,853 KB PDF,PDF,""
1977,March 15 Meeting - 1977,"Transcript (483 KB PDF)",/monetarypolicy/files/FOMC19770315meeting.pdf,15-Mar-1977,15-Mar-1977,1,Transcript,Transcript,Transcript,483 KB ,PDF,""
1977,March 15 Meeting - 1977,"Presentation materials (370 KB PDF)",/monetarypolicy/files/FOMC19770315material.pdf,15-Mar-1977,15-Mar-1977,1,Presentation materials,Transcript,Transcript,370 KB ,PDF,""
1977,April 19 Meeting - 1977,"Redbook (1.21 MB PDF)",/monetarypolicy/files/fomc19770419redbook19770412.pdf,19-Apr-1977,19-Apr-1977,1,Redbook,Beige Book,Economic Information,1.21 MB ,PDF,""
1977,April 19 Meeting - 1977,"Greenbook:

                Part 1 (891 KB PDF)",/monetarypolicy/files/FOMC19770419gbpt119770413.pdf,19-Apr-1977,19-Apr-1977,1,Part 1,Greenbook,Economic Information,891 KB ,PDF,""
1977,April 19 Meeting - 1977,"Greenbook:

                Part 2 (2.01 MB PDF)",/monetarypolicy/files/FOMC19770419gbpt219770413.pdf,19-Apr-1977,19-Apr-1977,1,Part 2,Greenbook,Economic Information,2.01 MB ,PDF,""
1977,April 19 Meeting - 1977,"Greenbook:

                Supplement (473 KB PDF)",/monetarypolicy/files/FOMC19770419gbsup19770415.pdf,19-Apr-1977,19-Apr-1977,1,Supplement,Greenbook,Economic Information,473 KB ,PDF,""
1977,April 19 Meeting - 1977,"Bluebook (1.06 MB PDF)",/monetarypolicy/files/FOMC19770419bluebook19770415.pdf,19-Apr-1977,19-Apr-1977,1,Bluebook,Bluebook,Economic Information,1.06 MB ,PDF,""
1977,April 19 Meeting - 1977,"Agenda (74 KB PDF)",/monetarypolicy/files/FOMC19770419Agenda.pdf,19-Apr-1977,19-Apr-1977,1,Agenda,Agenda,Agenda,74 KB ,PDF,""
1977,April 19 Meeting - 1977,"Record of Policy Actions (1 MB PDF)",/monetarypolicy/files/fomcropa19770419.pdf,19-Apr-1977,19-Apr-1977,1,Record of Policy Actions,Minutes,Meeting Summary,1 MB ,PDF,""
1977,April 19 Meeting - 1977,"Minutes of Actions (196 KB PDF)",/monetarypolicy/files/fomcmoa19770419.pdf,19-Apr-1977,19-Apr-1977,1,Minutes of Actions,Minutes,Meeting Summary,196 KB PDF,PDF,""
1977,April 19 Meeting - 1977,"Transcript (460 KB PDF)",/monetarypolicy/files/FOMC19770419meeting.pdf,19-Apr-1977,19-Apr-1977,1,Transcript,Transcript,Transcript,460 KB ,PDF,""
1977,April 19 Meeting - 1977,"Presentation materials (639 KB PDF)",/monetarypolicy/files/FOMC19770419material.pdf,19-Apr-1977,19-Apr-1977,1,Presentation materials,Transcript,Transcript,639 KB ,PDF,""
1977,May 17 Meeting - 1977,"Redbook (1.35 MB PDF)",/monetarypolicy/files/fomc19770517redbook19770510.pdf,17-May-1977,17-May-1977,1,Redbook,Beige Book,Economic Information,1.35 MB ,PDF,""
1977,May 17 Meeting - 1977,"Greenbook:

                Part 1 (935 KB PDF)",/monetarypolicy/files/FOMC19770517gbpt119770511.pdf,17-May-1977,17-May-1977,1,Part 1,Greenbook,Economic Information,935 KB ,PDF,""
1977,May 17 Meeting - 1977,"Greenbook:

                Part 2 (2.37 MB PDF)",/monetarypolicy/files/FOMC19770517gbpt219770511.pdf,17-May-1977,17-May-1977,1,Part 2,Greenbook,Economic Information,2.37 MB ,PDF,""
1977,May 17 Meeting - 1977,"Greenbook:

                Supplement (104 KB PDF)",/monetarypolicy/files/FOMC19770517gbsup19770513.pdf,17-May-1977,17-May-1977,1,Supplement,Greenbook,Economic Information,104 KB ,PDF,""
1977,May 17 Meeting - 1977,"Bluebook (982 KB PDF)",/monetarypolicy/files/FOMC19770517bluebook19770513.pdf,17-May-1977,17-May-1977,1,Bluebook,Bluebook,Economic Information,982 KB ,PDF,""
1977,May 17 Meeting - 1977,"Agenda (69 KB PDF)",/monetarypolicy/files/FOMC19770517Agenda.pdf,17-May-1977,17-May-1977,1,Agenda,Agenda,Agenda,69 KB ,PDF,""
1977,May 17 Meeting - 1977,"Record of Policy Actions (783 KB PDF)",/monetarypolicy/files/fomcropa19770517.pdf,17-May-1977,17-May-1977,1,Record of Policy Actions,Minutes,Meeting Summary,783 KB ,PDF,""
1977,May 17 Meeting - 1977,"Minutes of Actions (193 KB PDF)",/monetarypolicy/files/fomcmoa19770517.pdf,17-May-1977,17-May-1977,1,Minutes of Actions,Minutes,Meeting Summary,193 KB PDF,PDF,""
1977,May 17 Meeting - 1977,"Transcript (479 KB PDF)",/monetarypolicy/files/FOMC19770517meeting.pdf,17-May-1977,17-May-1977,1,Transcript,Transcript,Transcript,479 KB ,PDF,""
1977,May 17 Meeting - 1977,"Presentation materials (368 KB PDF)",/monetarypolicy/files/FOMC19770517material.pdf,17-May-1977,17-May-1977,1,Presentation materials,Transcript,Transcript,368 KB ,PDF,""
1977,May 27 Conference Call - 1977,"Transcript (268 KB PDF)",/monetarypolicy/files/FOMC19770527confcall.pdf,27-May-1977,27-May-1977,0,Transcript,Transcript,Transcript,268 KB ,PDF,""
1977,June 21 Meeting - 1977,"Redbook (1.28 MB PDF)",/monetarypolicy/files/fomc19770621redbook19770615.pdf,21-Jun-1977,21-Jun-1977,1,Redbook,Beige Book,Economic Information,1.28 MB ,PDF,""
1977,June 21 Meeting - 1977,"Greenbook:

                Part 1 (922 KB PDF)",/monetarypolicy/files/FOMC19770621gbpt119770615.pdf,21-Jun-1977,21-Jun-1977,1,Part 1,Greenbook,Economic Information,922 KB ,PDF,""
1977,June 21 Meeting - 1977,"Greenbook:

                Part 2 (2.27 MB PDF)",/monetarypolicy/files/FOMC19770621gbpt219770615.pdf,21-Jun-1977,21-Jun-1977,1,Part 2,Greenbook,Economic Information,2.27 MB ,PDF,""
1977,June 21 Meeting - 1977,"Greenbook:

                Supplement (747 KB PDF)",/monetarypolicy/files/FOMC19770621gbsup19770617.pdf,21-Jun-1977,21-Jun-1977,1,Supplement,Greenbook,Economic Information,747 KB ,PDF,""
1977,June 21 Meeting - 1977,"Bluebook (1.02 MB PDF)",/monetarypolicy/files/FOMC19770621bluebook19770617.pdf,21-Jun-1977,21-Jun-1977,1,Bluebook,Bluebook,Economic Information,1.02 MB ,PDF,""
1977,June 21 Meeting - 1977,"Agenda (79 KB PDF)",/monetarypolicy/files/FOMC19770621Agenda.pdf,21-Jun-1977,21-Jun-1977,1,Agenda,Agenda,Agenda,79 KB ,PDF,""
1977,June 21 Meeting - 1977,"Record of Policy Actions (739 KB PDF)",/monetarypolicy/files/fomcropa19770621.pdf,21-Jun-1977,21-Jun-1977,1,Record of Policy Actions,Minutes,Meeting Summary,739 KB ,PDF,""
1977,June 21 Meeting - 1977,"Minutes of Actions (209 KB PDF)",/monetarypolicy/files/fomcmoa19770621.pdf,21-Jun-1977,21-Jun-1977,1,Minutes of Actions,Minutes,Meeting Summary,209 KB PDF,PDF,""
1977,June 21 Meeting - 1977,"Transcript (493 KB PDF)",/monetarypolicy/files/FOMC19770621meeting.pdf,21-Jun-1977,21-Jun-1977,1,Transcript,Transcript,Transcript,493 KB ,PDF,""
1977,June 21 Meeting - 1977,"Presentation materials (348 KB PDF)",/monetarypolicy/files/FOMC19770621material.pdf,21-Jun-1977,21-Jun-1977,1,Presentation materials,Transcript,Transcript,348 KB ,PDF,""
1977,July 19 Meeting - 1977,"Redbook (1.38 MB PDF)",/monetarypolicy/files/fomc19770719redbook19770713.pdf,19-Jul-1977,19-Jul-1977,1,Redbook,Beige Book,Economic Information,1.38 MB ,PDF,""
1977,July 19 Meeting - 1977,"Greenbook:

                Part 1 (870 KB PDF)",/monetarypolicy/files/FOMC19770719gbpt119770713.pdf,19-Jul-1977,19-Jul-1977,1,Part 1,Greenbook,Economic Information,870 KB ,PDF,""
1977,July 19 Meeting - 1977,"Greenbook:

                Part 2 (2.27 MB PDF)",/monetarypolicy/files/FOMC19770719gbpt219770713.pdf,19-Jul-1977,19-Jul-1977,1,Part 2,Greenbook,Economic Information,2.27 MB ,PDF,""
1977,July 19 Meeting - 1977,"Greenbook:

                Supplement (263 KB PDF)",/monetarypolicy/files/FOMC19770719gbsup19770715.pdf,19-Jul-1977,19-Jul-1977,1,Supplement,Greenbook,Economic Information,263 KB ,PDF,""
1977,July 19 Meeting - 1977,"Bluebook (1.2 MB PDF)",/monetarypolicy/files/FOMC19770719bluebook19770715.pdf,19-Jul-1977,19-Jul-1977,1,Bluebook,Bluebook,Economic Information,1.2 MB ,PDF,""
1977,July 19 Meeting - 1977,"Agenda (68 KB PDF)",/monetarypolicy/files/FOMC19770719Agenda.pdf,19-Jul-1977,19-Jul-1977,1,Agenda,Agenda,Agenda,68 KB ,PDF,""
1977,July 19 Meeting - 1977,"Record of Policy Actions (942 KB PDF)",/monetarypolicy/files/fomcropa19770719.pdf,19-Jul-1977,19-Jul-1977,1,Record of Policy Actions,Minutes,Meeting Summary,942 KB ,PDF,""
1977,July 19 Meeting - 1977,"Minutes of Actions (266 KB PDF)",/monetarypolicy/files/fomcmoa19770719.pdf,19-Jul-1977,19-Jul-1977,1,Minutes of Actions,Minutes,Meeting Summary,266 KB PDF,PDF,""
1977,July 19 Meeting - 1977,"Transcript (514 KB PDF)",/monetarypolicy/files/FOMC19770719meeting.pdf,19-Jul-1977,19-Jul-1977,1,Transcript,Transcript,Transcript,514 KB ,PDF,""
1977,July 19 Meeting - 1977,"Presentation materials (762 KB PDF)",/monetarypolicy/files/FOMC19770719material.pdf,19-Jul-1977,19-Jul-1977,1,Presentation materials,Transcript,Transcript,762 KB ,PDF,""
1977,August 16 Meeting - 1977,"Redbook (1.21 MB PDF)",/monetarypolicy/files/fomc19770816redbook19770810.pdf,16-Aug-1977,16-Aug-1977,1,Redbook,Beige Book,Economic Information,1.21 MB ,PDF,""
1977,August 16 Meeting - 1977,"Greenbook:

                Part 1 (864 KB PDF)",/monetarypolicy/files/FOMC19770816gbpt119770810.pdf,16-Aug-1977,16-Aug-1977,1,Part 1,Greenbook,Economic Information,864 KB ,PDF,""
1977,August 16 Meeting - 1977,"Greenbook:

                Part 2 (2.47 MB PDF)",/monetarypolicy/files/FOMC19770816gbpt219770810.pdf,16-Aug-1977,16-Aug-1977,1,Part 2,Greenbook,Economic Information,2.47 MB ,PDF,""
1977,August 16 Meeting - 1977,"Greenbook:

                Supplement (511 KB PDF)",/monetarypolicy/files/FOMC19770816gbsup19770812.pdf,16-Aug-1977,16-Aug-1977,1,Supplement,Greenbook,Economic Information,511 KB ,PDF,""
1977,August 16 Meeting - 1977,"Bluebook (982 KB PDF)",/monetarypolicy/files/FOMC19770816bluebook19770812.pdf,16-Aug-1977,16-Aug-1977,1,Bluebook,Bluebook,Economic Information,982 KB ,PDF,""
1977,August 16 Meeting - 1977,"Agenda (71 KB PDF)",/monetarypolicy/files/FOMC19770816Agenda.pdf,16-Aug-1977,16-Aug-1977,1,Agenda,Agenda,Agenda,71 KB ,PDF,""
1977,August 16 Meeting - 1977,"Record of Policy Actions (732 KB PDF)",/monetarypolicy/files/fomcropa19770816.pdf,16-Aug-1977,16-Aug-1977,1,Record of Policy Actions,Minutes,Meeting Summary,732 KB ,PDF,""
1977,August 16 Meeting - 1977,"Minutes of Actions (222 KB PDF)",/monetarypolicy/files/fomcmoa19770816.pdf,16-Aug-1977,16-Aug-1977,1,Minutes of Actions,Minutes,Meeting Summary,222 KB PDF,PDF,""
1977,August 16 Meeting - 1977,"Transcript (522 KB PDF)",/monetarypolicy/files/FOMC19770816meeting.pdf,16-Aug-1977,16-Aug-1977,1,Transcript,Transcript,Transcript,522 KB ,PDF,""
1977,August 16 Meeting - 1977,"Presentation materials (364 KB PDF)",/monetarypolicy/files/FOMC19770816material.pdf,16-Aug-1977,16-Aug-1977,1,Presentation materials,Transcript,Transcript,364 KB ,PDF,""
1977,September 20 Meeting - 1977,"Redbook (1.26 MB PDF)",/monetarypolicy/files/fomc19770920redbook19770914.pdf,20-Sep-1977,20-Sep-1977,1,Redbook,Beige Book,Economic Information,1.26 MB ,PDF,""
1977,September 20 Meeting - 1977,"Greenbook:

                Part 1 (984 KB PDF)",/monetarypolicy/files/FOMC19770920gbpt119770914.pdf,20-Sep-1977,20-Sep-1977,1,Part 1,Greenbook,Economic Information,984 KB ,PDF,""
1977,September 20 Meeting - 1977,"Greenbook:

                Part 2 (2.49 MB PDF)",/monetarypolicy/files/FOMC19770920gbpt219770914.pdf,20-Sep-1977,20-Sep-1977,1,Part 2,Greenbook,Economic Information,2.49 MB ,PDF,""
1977,September 20 Meeting - 1977,"Greenbook:

                Supplement (419 KB PDF)",/monetarypolicy/files/FOMC19770920gbsup19770916.pdf,20-Sep-1977,20-Sep-1977,1,Supplement,Greenbook,Economic Information,419 KB ,PDF,""
1977,September 20 Meeting - 1977,"Bluebook (944 KB PDF)",/monetarypolicy/files/FOMC19770920bluebook19770916.pdf,20-Sep-1977,20-Sep-1977,1,Bluebook,Bluebook,Economic Information,944 KB ,PDF,""
1977,September 20 Meeting - 1977,"Agenda (64 KB PDF)",/monetarypolicy/files/FOMC19770920Agenda.pdf,20-Sep-1977,20-Sep-1977,1,Agenda,Agenda,Agenda,64 KB ,PDF,""
1977,September 20 Meeting - 1977,"Record of Policy Actions (867 KB PDF)",/monetarypolicy/files/fomcropa19770920.pdf,20-Sep-1977,20-Sep-1977,1,Record of Policy Actions,Minutes,Meeting Summary,867 KB ,PDF,""
1977,September 20 Meeting - 1977,"Minutes of Actions (238 KB PDF)",/monetarypolicy/files/fomcmoa19770920.pdf,20-Sep-1977,20-Sep-1977,1,Minutes of Actions,Minutes,Meeting Summary,238 KB PDF,PDF,""
1977,September 20 Meeting - 1977,"Transcript (500 KB PDF)",/monetarypolicy/files/FOMC19770920meeting.pdf,20-Sep-1977,20-Sep-1977,1,Transcript,Transcript,Transcript,500 KB ,PDF,""
1977,September 20 Meeting - 1977,"Presentation materials (371 KB PDF)",/monetarypolicy/files/FOMC19770920material.pdf,20-Sep-1977,20-Sep-1977,1,Presentation materials,Transcript,Transcript,371 KB ,PDF,""
1977,October 17-18 Meeting - 1977,"Redbook (1.2 MB PDF)",/monetarypolicy/files/fomc19771018redbook19771011.pdf,17-Oct-1977,18-Oct-1977,1,Redbook,Beige Book,Economic Information,1.2 MB ,PDF,""
1977,October 17-18 Meeting - 1977,"Greenbook:

                Part 1 (880 KB PDF)",/monetarypolicy/files/FOMC19771018gbpt119771012.pdf,17-Oct-1977,18-Oct-1977,1,Part 1,Greenbook,Economic Information,880 KB ,PDF,""
1977,October 17-18 Meeting - 1977,"Greenbook:

                Part 2 (1.94 MB PDF)",/monetarypolicy/files/FOMC19771018gbpt219771012.pdf,17-Oct-1977,18-Oct-1977,1,Part 2,Greenbook,Economic Information,1.94 MB ,PDF,""
1977,October 17-18 Meeting - 1977,"Greenbook:

                Supplement (274 KB PDF)",/monetarypolicy/files/FOMC19771018gbsup19771014.pdf,17-Oct-1977,18-Oct-1977,1,Supplement,Greenbook,Economic Information,274 KB ,PDF,""
1977,October 17-18 Meeting - 1977,"Bluebook (1.03 MB PDF)",/monetarypolicy/files/FOMC19771018bluebook19771014.pdf,17-Oct-1977,18-Oct-1977,1,Bluebook,Bluebook,Economic Information,1.03 MB ,PDF,""
1977,October 17-18 Meeting - 1977,"Agenda (89 KB PDF)",/monetarypolicy/files/FOMC19771018Agenda.pdf,17-Oct-1977,18-Oct-1977,1,Agenda,Agenda,Agenda,89 KB ,PDF,""
1977,October 17-18 Meeting - 1977,"Record of Policy Actions (1.1 MB PDF)",/monetarypolicy/files/fomcropa19771018.pdf,17-Oct-1977,18-Oct-1977,1,Record of Policy Actions,Minutes,Meeting Summary,1.1 MB ,PDF,""
1977,October 17-18 Meeting - 1977,"Minutes of Actions (239 KB PDF)",/monetarypolicy/files/fomcmoa19771018.pdf,17-Oct-1977,18-Oct-1977,1,Minutes of Actions,Minutes,Meeting Summary,239 KB PDF,PDF,""
1977,October 17-18 Meeting - 1977,"Transcript (535 KB PDF)",/monetarypolicy/files/FOMC19771018meeting.pdf,17-Oct-1977,18-Oct-1977,1,Transcript,Transcript,Transcript,535 KB ,PDF,""
1977,October 17-18 Meeting - 1977,"Presentation materials (2.17 MB PDF)",/monetarypolicy/files/FOMC19771018material.pdf,17-Oct-1977,18-Oct-1977,1,Presentation materials,Transcript,Transcript,2.17 MB ,PDF,""
1977,November 15 Meeting - 1977,"Redbook (1.17 MB PDF)",/monetarypolicy/files/fomc19771115redbook19771109.pdf,15-Nov-1977,15-Nov-1977,1,Redbook,Beige Book,Economic Information,1.17 MB ,PDF,""
1977,November 15 Meeting - 1977,"Greenbook:

                Part 1 (860 KB PDF)",/monetarypolicy/files/FOMC19771115gbpt119771109.pdf,15-Nov-1977,15-Nov-1977,1,Part 1,Greenbook,Economic Information,860 KB ,PDF,""
1977,November 15 Meeting - 1977,"Greenbook:

                Part 2 (2.06 MB PDF)",/monetarypolicy/files/FOMC19771115gbpt219771109.pdf,15-Nov-1977,15-Nov-1977,1,Part 2,Greenbook,Economic Information,2.06 MB ,PDF,""
1977,November 15 Meeting - 1977,"Greenbook:

                Supplement (103 KB PDF)",/monetarypolicy/files/FOMC19771115gbsup19771111.pdf,15-Nov-1977,15-Nov-1977,1,Supplement,Greenbook,Economic Information,103 KB ,PDF,""
1977,November 15 Meeting - 1977,"Bluebook (1 MB PDF)",/monetarypolicy/files/FOMC19771115bluebook19771111.pdf,15-Nov-1977,15-Nov-1977,1,Bluebook,Bluebook,Economic Information,1 MB ,PDF,""
1977,November 15 Meeting - 1977,"Agenda (72 KB PDF)",/monetarypolicy/files/FOMC19771115Agenda.pdf,15-Nov-1977,15-Nov-1977,1,Agenda,Agenda,Agenda,72 KB ,PDF,""
1977,November 15 Meeting - 1977,"Record of Policy Actions (758 KB PDF)",/monetarypolicy/files/fomcropa19771115.pdf,15-Nov-1977,15-Nov-1977,1,Record of Policy Actions,Minutes,Meeting Summary,758 KB ,PDF,""
1977,November 15 Meeting - 1977,"Minutes of Actions (242 KB PDF)",/monetarypolicy/files/fomcmoa19771115.pdf,15-Nov-1977,15-Nov-1977,1,Minutes of Actions,Minutes,Meeting Summary,242 KB PDF,PDF,""
1977,November 15 Meeting - 1977,"Transcript (454 KB PDF)",/monetarypolicy/files/FOMC19771115meeting.pdf,15-Nov-1977,15-Nov-1977,1,Transcript,Transcript,Transcript,454 KB ,PDF,""
1977,November 15 Meeting - 1977,"Presentation materials (318 KB PDF)",/monetarypolicy/files/FOMC19771115material.pdf,15-Nov-1977,15-Nov-1977,1,Presentation materials,Transcript,Transcript,318 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Redbook (1.27 MB PDF)",/monetarypolicy/files/fomc19771220redbook19771214.pdf,19-Dec-1977,20-Dec-1977,1,Redbook,Beige Book,Economic Information,1.27 MB ,PDF,""
1977,December 19-20 Meeting - 1977,"Greenbook:

                Part 1 (954 KB PDF)",/monetarypolicy/files/FOMC19771220gbpt119771214.pdf,19-Dec-1977,20-Dec-1977,1,Part 1,Greenbook,Economic Information,954 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Greenbook:

                Part 2 (2.28 MB PDF)",/monetarypolicy/files/FOMC19771220gbpt219771214.pdf,19-Dec-1977,20-Dec-1977,1,Part 2,Greenbook,Economic Information,2.28 MB ,PDF,""
1977,December 19-20 Meeting - 1977,"Greenbook:

                Supplement (678 KB PDF)",/monetarypolicy/files/FOMC19771220gbsup19771216.pdf,19-Dec-1977,20-Dec-1977,1,Supplement,Greenbook,Economic Information,678 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Bluebook (1.04 MB PDF)",/monetarypolicy/files/FOMC19771220bluebook19771216.pdf,19-Dec-1977,20-Dec-1977,1,Bluebook,Bluebook,Economic Information,1.04 MB ,PDF,""
1977,December 19-20 Meeting - 1977,"Agenda (92 KB PDF)",/monetarypolicy/files/FOMC19771220Agenda.pdf,19-Dec-1977,20-Dec-1977,1,Agenda,Agenda,Agenda,92 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Record of Policy Actions (896 KB PDF)",/monetarypolicy/files/fomcropa19771220.pdf,19-Dec-1977,20-Dec-1977,1,Record of Policy Actions,Minutes,Meeting Summary,896 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Minutes of Actions (229 KB PDF)",/monetarypolicy/files/fomcmoa19771220.pdf,19-Dec-1977,20-Dec-1977,1,Minutes of Actions,Minutes,Meeting Summary,229 KB PDF,PDF,""
1977,December 19-20 Meeting - 1977,"Transcript (559 KB PDF)",/monetarypolicy/files/FOMC19771220meeting.pdf,19-Dec-1977,20-Dec-1977,1,Transcript,Transcript,Transcript,559 KB ,PDF,""
1977,December 19-20 Meeting - 1977,"Presentation materials (315 KB PDF)",/monetarypolicy/files/FOMC19771220material.pdf,19-Dec-1977,20-Dec-1977,1,Presentation materials,Transcript,Transcript,315 KB ,PDF,""
1978,January 5 Conference Call - 1978,"Transcript (40 KB PDF)",/monetarypolicy/files/FOMC19780105confcall.pdf,05-Jan-1978,05-Jan-1978,0,Transcript,Transcript,Transcript,40 KB ,PDF,""
1978,January 17 Meeting - 1978,"Redbook (1.19 MB PDF)",/monetarypolicy/files/fomc19780117redbook19780111.pdf,17-Jan-1978,17-Jan-1978,1,Redbook,Beige Book,Economic Information,1.19 MB ,PDF,""
1978,January 17 Meeting - 1978,"Greenbook:

                Part 1 (895 KB PDF)",/monetarypolicy/files/fomc19780117gbpt119780111.pdf,17-Jan-1978,17-Jan-1978,1,Part 1,Greenbook,Economic Information,895 KB ,PDF,""
1978,January 17 Meeting - 1978,"Greenbook:

                Part 2 (2.18 MB PDF)",/monetarypolicy/files/fomc19780117gbpt219780111.pdf,17-Jan-1978,17-Jan-1978,1,Part 2,Greenbook,Economic Information,2.18 MB ,PDF,""
1978,January 17 Meeting - 1978,"Greenbook:

                Supplement (605 KB PDF)",/monetarypolicy/files/fomc19780117gbsup19780113.pdf,17-Jan-1978,17-Jan-1978,1,Supplement,Greenbook,Economic Information,605 KB ,PDF,""
1978,January 17 Meeting - 1978,"Bluebook (1.17 MB PDF)",/monetarypolicy/files/fomc19780117bluebook19780113.pdf,17-Jan-1978,17-Jan-1978,1,Bluebook,Bluebook,Economic Information,1.17 MB ,PDF,""
1978,January 17 Meeting - 1978,"Agenda (73 KB PDF)",/monetarypolicy/files/FOMC19780117Agenda.pdf,17-Jan-1978,17-Jan-1978,1,Agenda,Agenda,Agenda,73 KB ,PDF,""
1978,January 17 Meeting - 1978,"Record of Policy Actions (1.08 MB PDF)",/monetarypolicy/files/fomcropa19780117.pdf,17-Jan-1978,17-Jan-1978,1,Record of Policy Actions,Minutes,Meeting Summary,1.08 MB ,PDF,""
1978,January 17 Meeting - 1978,"Minutes of Actions (260 KB PDF)",/monetarypolicy/files/fomcmoa19780117.pdf,17-Jan-1978,17-Jan-1978,1,Minutes of Actions,Minutes,Meeting Summary,260 KB PDF,PDF,""
1978,January 17 Meeting - 1978,"Transcript (237 KB PDF)",/monetarypolicy/files/FOMC19780117meeting.pdf,17-Jan-1978,17-Jan-1978,1,Transcript,Transcript,Transcript,237 KB ,PDF,""
1978,January 17 Meeting - 1978,"Presentation materials (752 KB PDF)",/monetarypolicy/files/FOMC19780117material.pdf,17-Jan-1978,17-Jan-1978,1,Presentation materials,Transcript,Transcript,752 KB ,PDF,""
1978,February 28 Meeting - 1978,"Redbook (873 KB PDF)",/monetarypolicy/files/fomc19780228redbook19780221.pdf,28-Feb-1978,28-Feb-1978,1,Redbook,Beige Book,Economic Information,873 KB ,PDF,""
1978,February 28 Meeting - 1978,"Greenbook:

                Part 1 (921 KB PDF)",/monetarypolicy/files/fomc19780228gbpt119780222.pdf,28-Feb-1978,28-Feb-1978,1,Part 1,Greenbook,Economic Information,921 KB ,PDF,""
