l1_ld_inflation_quarterly,l1_diff_unemp_quarterly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
0.372499431857154,0.2999999999999998,0.20000000000000015,1.25,0.0,0.0,1,10.333333333333334,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.4587332800100263,0.09999999999999963,0.09999999999999963,1.25,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.7536955574055426,0.0,-0.20000000000000015,1.25,0.0,0.0,1,2.2142857142857144,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.8954317377035892,-0.09999999999999963,0.10000000000000052,1.25,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.4237423836029208,0.20000000000000015,0.0,1.25,0.0,0.0,1,1.1923076923076923,0.0,0,0,0,0,0,1,0,0,0,0,0,0
-0.10488317464716346,0.1999999999999993,0.09999999999999963,1.25,0.0,0.0,1,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
-0.239868126723497,0.39999999999999947,0.09999999999999963,1.0,-0.25,-0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.24341869059609775,0.20000000000000015,0.20000000000000015,1.0,0.0,0.0,1,1.55,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.7003834517766094,0.0,-0.09999999999999963,1.0,0.0,0.0,1,1.9375,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.9016887242121464,-0.20000000000000015,-0.10000000000000052,1.0,0.0,0.0,1,7.75,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.6107999356730787,-0.20000000000000015,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.4123368135776849,-0.2999999999999998,-0.09999999999999963,1.0,0.0,0.0,1,1.3478260869565215,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.35094737443728263,-0.39999999999999947,-0.20000000000000015,1.0,0.0,0.0,1,7.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.7762752682221041,-0.2999999999999998,-0.09999999999999963,1.0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.8866094431251526,-0.20000000000000015,0.0,1.0,0.0,0.0,1,1.9375,0.0,0,0,0,1,0,0,0,0,0,0,0,0
