date_m,year,indpro,pcepi,pcepi_pca,inflation,unemp,lagged_unemp,market_exp,target_change,lag_dfedtar,dfedtar,d_meeting,scale,d_crisis,try_3m,try_2y,try_10y,ff_tar,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_sample1,d_sample2,target_change_adj,target_change_simple,ord_adj_tchange,d_y2k,l1_inflation,l2_inflation,l1_diff_unemp,l2_diff_unemp,l1_inf,l2_inf,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,indpro_g1,indpro_g2,indpro_g3,indpro_g4,indpro_g5,indpro_g6,indpro_g7,indpro_g8,indpro_g9,indpro_g10,indpro_g11,indpro_g12,indpro_g13,indpro_g14,indpro_g15,indpro_g16,indpro_g17,indpro_g18,indpro_g19,indpro_g20,indpro_g21,indpro_g22,indpro_g23,indpro_g24,pcepi_g1,pcepi_g2,pcepi_g3,pcepi_g4,pcepi_g5,pcepi_g6,pcepi_g7,pcepi_g8,pcepi_g9,pcepi_g10,pcepi_g11,pcepi_g12,pcepi_g13,pcepi_g14,pcepi_g15,pcepi_g16,pcepi_g17,pcepi_g18,pcepi_g19,pcepi_g20,pcepi_g21,pcepi_g22,pcepi_g23,pcepi_g24,unemp_g1,unemp_g2,unemp_g3,unemp_g4,unemp_g5,unemp_g6,unemp_g7,unemp_g8,unemp_g9,unemp_g10,unemp_g11,unemp_g12,unemp_g13,unemp_g14,unemp_g15,unemp_g16,unemp_g17,unemp_g18,unemp_g19,unemp_g20,unemp_g21,unemp_g22,unemp_g23,unemp_g24,try_3m_g1,try_3m_g2,try_3m_g3,try_3m_g4,try_3m_g5,try_3m_g6,try_3m_g7,try_3m_g8,try_3m_g9,try_3m_g10,try_3m_g11,try_3m_g12,try_3m_g13,try_3m_g14,try_3m_g15,try_3m_g16,try_3m_g17,try_3m_g18,try_3m_g19,try_3m_g20,try_3m_g21,try_3m_g22,try_3m_g23,try_3m_g24,try_2y_g1,try_2y_g2,try_2y_g3,try_2y_g4,try_2y_g5,try_2y_g6,try_2y_g7,try_2y_g8,try_2y_g9,try_2y_g10,try_2y_g11,try_2y_g12,try_2y_g13,try_2y_g14,try_2y_g15,try_2y_g16,try_2y_g17,try_2y_g18,try_2y_g19,try_2y_g20,try_2y_g21,try_2y_g22,try_2y_g23,try_2y_g24,try_10y_g1,try_10y_g2,try_10y_g3,try_10y_g4,try_10y_g5,try_10y_g6,try_10y_g7,try_10y_g8,try_10y_g9,try_10y_g10,try_10y_g11,try_10y_g12,try_10y_g13,try_10y_g14,try_10y_g15,try_10y_g16,try_10y_g17,try_10y_g18,try_10y_g19,try_10y_g20,try_10y_g21,try_10y_g22,try_10y_g23,try_10y_g24,ff_tar_g1,ff_tar_g2,ff_tar_g3,ff_tar_g4,ff_tar_g5,ff_tar_g6,ff_tar_g7,ff_tar_g8,ff_tar_g9,ff_tar_g10,ff_tar_g11,ff_tar_g12,ff_tar_g13,ff_tar_g14,ff_tar_g15,ff_tar_g16,ff_tar_g17,ff_tar_g18,ff_tar_g19,ff_tar_g20,ff_tar_g21,ff_tar_g22,ff_tar_g23,ff_tar_g24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1
1997m10,1997,85.191803,74.945999,1.56626,.12959,4.6999998,4.9000001,.029999999,0,5.5,5.5,0,0,0,5.1127272,5.7718182,6.0295453,5.5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.24106,.080420002,-.099999905,4.7683716e-07,.38014767,.18121704,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.87406355,1.1819441,1.6941788,1.8254297,1.8929502,2.2623401,2.8961923,2.266814,1.9188615,3.9505408,3.754916,4.5613666,4.4964123,4.8670578,5.3340983,5.8659616,6.0244646,6.2954206,6.981493,6.814312,7.4452186,7.8652472,7.4423838,8.7671709,.0053341021,-.016014196,.033353824,-.01868178,-.0026671577,.12135166,.25851893,.1733043,.42075303,.55883664,.50043952,.71926069,.72455657,.82518548,1.0076389,.98385257,1.0617824,1.5227867,1.5727139,1.5937257,1.8586349,2.0339875,2.3837631,2.5425885,-.099999905,0,-.099999905,-.099999905,0,-.39999962,-.29999971,-.19999981,-.19999981,-.19999981,-.099999905,-.19999981,-.29999971,-.29999971,-.39999962,-.29999971,-.5,-.39999962,-.5,-.39999962,-.39999962,-.5,-.5,-.5999999,.16838408,.19181824,.066272736,.11727285,.049090862,-.029870033,.027272701,.011363506,-.018181801,-.07177496,-.37367964,-1.0422511,-.58167458,-.6159091,-.6664114,-.55746412,-.54620552,-.70363617,-.48172712,-.39727259,-.42701292,-.23909092,-.29034615,-.0892272,-.059040546,-.056818008,-.41481829,-.35392332,-.21045446,-.20753241,-.17831802,-.25181818,-.3136363,-.50324678,-1.1056275,-1.6799135,-1.2318182,-1.2654543,-1.1565552,-.89550257,-.7187748,-.79500008,-.51731825,-.15318203,-.21705627,-.093636513,-.10991335,.09068203,-.15454531,-.22090912,-.48504543,-.45480824,-.38227272,-.39192629,-.37704515,-.53318167,-.56818151,-.68764067,-1.2228785,-1.4995451,-1.202177,-1.3845453,-1.3074403,-1.0305982,-.79693651,-.84499979,-.49004507,-.12999964,-.23764038,-.090454578,-.1143074,.082454681,0,0,0,0,0,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,0,0,0,0,0,0,0
1997m11,1997,85.939697,74.949997,.064060003,.0053400001,4.5999999,4.6999998,.079999998,0,5.5,5.5,1,1.5789474,0,5.2811112,5.7127776,5.875,5.5,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,5,0,.12959,.24106,-.20000029,4.7683716e-07,.45066839,.1421788,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.30788061,.82011533,.95136607,1.0188866,1.3882766,2.0221288,1.3927504,1.0447979,3.0764773,2.8808522,3.6873031,3.6223488,3.9929943,4.4600348,4.9918981,5.1504011,5.4213572,6.107429,5.9402485,6.5711546,6.9911838,6.5683198,7.8931079,8.3642664,-.021348298,.028019723,-.024015883,-.0080012595,.11601756,.25318483,.1679702,.41541892,.55350256,.49510545,.71392655,.71922243,.8198514,1.0023049,.97851849,1.0564483,1.5174526,1.5673797,1.5883915,1.8533008,2.0286534,2.3784289,2.5372543,2.6243715,.099999905,0,0,.099999905,-.29999971,-.19999981,-.099999905,-.099999905,-.099999905,0,-.099999905,-.19999981,-.19999981,-.29999971,-.19999981,-.4000001,-.29999971,-.4000001,-.29999971,-.29999971,-.4000001,-.4000001,-.5,-.5,.023434162,-.10211134,-.051111221,-.11929321,-.19825411,-.14111137,-.15702057,-.18656588,-.24015903,-.54206371,-1.2106352,-.75005865,-.78429317,-.83479548,-.7258482,-.7145896,-.87202024,-.6501112,-.56565666,-.595397,-.40747499,-.45873022,-.25761127,-.053611279,.002222538,-.35577774,-.29488277,-.15141392,-.14849186,-.11927748,-.19277763,-.25459576,-.44420624,-1.046587,-1.620873,-1.1727777,-1.2064137,-1.0975146,-.83646202,-.65973425,-.73595953,-.4582777,-.094141483,-.15801573,-.034595966,-.050872803,.14972258,.14922237,-.066363811,-.33050013,-.30026293,-.22772741,-.23738098,-.22249985,-.37863636,-.41363621,-.53309536,-1.0683331,-1.3449998,-1.0476317,-1.23,-1.152895,-.87605286,-.6423912,-.69045448,-.33549976,.02454567,-.083095074,.064090729,.040237904,.23699999,.15899992,0,0,0,0,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,1,0,0,0,1,1,0
1997m12,1997,86.204697,74.933998,-.25587001,-.02135,4.6999998,4.5999999,.13553572,0,5.5,5.5,1,1.9375,0,5.3045454,5.7150002,5.8086362,5.5,1,1,1,0,0,1,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,5,0,.0053400001,.12959,-.20000029,.19999981,.37561882,.26820403,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.51223469,.64348549,.71100599,1.0803959,1.7142482,1.0848697,.73691732,2.7685966,2.5729716,3.3794224,3.3144681,3.6851137,4.152154,4.6840172,4.8425202,5.1134763,5.7995486,5.6323676,6.2632742,6.6833034,6.2604394,7.585227,8.056386,8.8263388,.04936802,-.0026675849,.013347037,.13736585,.27453312,.18931849,.43676722,.57485086,.51645374,.73527485,.74057072,.8411997,1.0236531,.99986678,1.0777966,1.538801,1.588728,1.6097399,1.8746492,2.0500019,2.3997772,2.5586026,2.6457198,2.8858657,-.099999905,-.099999905,0,-.39999962,-.29999971,-.19999981,-.19999981,-.19999981,-.099999905,-.19999981,-.29999971,-.29999971,-.39999962,-.29999971,-.5,-.39999962,-.5,-.39999962,-.39999962,-.5,-.5,-.5999999,-.5999999,-.69999981,-.1255455,-.074545383,-.14272738,-.22168827,-.16454554,-.18045473,-.21000004,-.2635932,-.56549788,-1.2340693,-.77349281,-.80772734,-.85822964,-.74928236,-.73802376,-.89545441,-.67354536,-.58909082,-.61883116,-.43090916,-.48216438,-.28104544,-.077045441,.052272797,-.35800028,-.29710531,-.15363646,-.1507144,-.12150002,-.19500017,-.25681829,-.44642878,-1.0488095,-1.6230955,-1.1750002,-1.2086363,-1.0997372,-.83868456,-.66195679,-.73818207,-.46050024,-.096364021,-.16023827,-.036818504,-.053095341,.14750004,.14699984,.38954544,-.26413631,-.23389912,-.1613636,-.17101717,-.15613604,-.31227255,-.3472724,-.46673155,-1.0019693,-1.278636,-.98126793,-1.1636362,-1.0865312,-.80968904,-.57602739,-.62409067,-.26913595,.090909481,-.016731262,.13045454,.10660172,.3033638,.22536373,.46681833,0,0,0,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,1,0,0,1,1,1
1998m1,1998,86.6474,74.971001,.59412998,.049380001,4.5999999,4.6999998,.059999999,0,5.5,5.5,0,0,0,5.1789999,5.3569999,5.5444999,5.5,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,-.02135,.0053400001,-.20000029,.099999905,.11349632,.38014767,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.13125077,.19877128,.56816125,1.2020135,.57263505,.22468261,2.256362,2.0607369,2.8671877,2.8022335,3.172879,3.6399195,4.1717825,4.3302855,4.6012416,5.2873139,5.1201329,5.7510395,6.1710687,5.7482047,7.0729923,7.5441508,8.3141041,8.3316202,-.052035604,-.036020983,.087997831,.2251651,.13995048,.3873992,.52548283,.46708572,.68590683,.6912027,.79183167,.97428519,.95049876,1.0284286,1.4894329,1.5393599,1.5603719,1.8252811,2.0006337,2.3504093,2.5092347,2.5963516,2.8364978,3.1213334,0,.099999905,-.29999971,-.19999981,-.099999905,-.099999905,-.099999905,0,-.099999905,-.19999981,-.19999981,-.29999971,-.19999981,-.4000001,-.29999971,-.4000001,-.29999971,-.29999971,-.4000001,-.4000001,-.5,-.5,-.5999999,-.5999999,.051000118,-.017181873,-.096142769,-.039000034,-.054909229,-.084454536,-.1380477,-.43995237,-1.1085238,-.64794731,-.68218184,-.73268414,-.62373686,-.61247826,-.76990891,-.54799986,-.46354532,-.49328566,-.30536366,-.35661888,-.15549994,.048500061,.1778183,.32000017,.060894966,.20436382,.20728588,.23650026,.16300011,.10118198,-.088428497,-.69080925,-1.2650952,-.81699991,-.85063601,-.74173689,-.48068428,-.30395651,-.38018179,-.10249996,.26163626,.19776201,.32118177,.30490494,.50550032,.50500011,.74754572,1.0830002,.030237198,.10277271,.093119144,.10800028,-.048136234,-.083136082,-.20259523,-.73783302,-1.0144997,-.71713161,-.89949989,-.82239485,-.54555273,-.31189108,-.35995436,-.0049996376,.3550458,.24740505,.39459085,.37073803,.56750011,.48950005,.73095465,1.1164999,0,0,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,0,0,0,0,0,0,0
1998m2,1998,86.7612,74.931999,-.62246001,-.052019998,4.5999999,4.5999999,-.033885714,0,5.5,5.5,1,1.12,0,5.23,5.4178948,5.5747371,5.5,1,1,0,0,0,1,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,5,0,.049380001,-.02135,-.099999905,-4.7683716e-07,.033353824,.45066839,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.067520499,.43691048,1.0707628,.44138429,.093431838,2.1251111,1.9294862,2.7359369,2.6709826,3.0416284,3.5086687,4.0405316,4.1990347,4.4699907,5.1560631,4.9888821,5.6197886,6.0398178,5.6169538,6.9417415,7.4129,8.1828527,8.2003698,8.4971466,.016014623,.14003344,.2772007,.19198608,.43943483,.5775184,.51912129,.73794246,.74323833,.84386724,1.0263208,1.0025344,1.0804641,1.5414685,1.5913956,1.6124074,1.8773167,2.0526693,2.4024448,2.5612702,2.6483874,2.8885334,3.1733689,3.4947743,.099999905,-.29999971,-.19999981,-.099999905,-.099999905,-.099999905,0,-.099999905,-.19999981,-.19999981,-.29999971,-.19999981,-.4000001,-.29999971,-.4000001,-.29999971,-.29999971,-.4000001,-.4000001,-.5,-.5,-.5999999,-.5999999,-.5,-.068181992,-.14714289,-.090000153,-.10590935,-.13545465,-.18904781,-.49095249,-1.159524,-.69894743,-.73318195,-.78368425,-.67473698,-.66347837,-.82090902,-.59899998,-.51454544,-.54428577,-.35636377,-.407619,-.20650005,-.0025000572,.12681818,.26900005,.49700022,.14346886,.14639091,.1756053,.10210514,.040287018,-.14932346,-.75170422,-1.3259902,-.87789488,-.91153097,-.80263186,-.54157925,-.36485147,-.44107676,-.16339493,.20074129,.13686705,.26028681,.24400997,.44460535,.44410515,.68665075,1.0221052,1.192605,.072535515,.062881947,.077763081,-.078373432,-.11337328,-.23283243,-.76807022,-1.0447369,-.74736881,-.92973709,-.85263205,-.57578993,-.34212828,-.39019156,-.035236835,.3248086,.21716785,.36435366,.34050083,.53726292,.45926285,.70071745,1.0862627,.94476271,0,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,0,0,0,1,0,1,1
1998m3,1998,86.819801,74.944,.19234,.016009999,4.6999998,4.5999999,.88999999,0,5.5,5.5,1,31,0,5.161818,5.5613637,5.6472726,5.5,1,1,1,0,0,1,1,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,5,0,-.052019998,.049380001,0,-.10000038,-.024015883,.37561882,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.36938998,1.0032423,.37386379,.025911335,2.0575905,1.8619657,2.6684165,2.603462,2.9741077,3.441148,3.9730113,4.1315145,4.4024706,5.0885425,4.9213619,5.552268,5.9722972,5.5494332,6.8742213,7.3453798,8.1153326,8.1328487,8.4296255,8.7913551,.12401882,.26118609,.17597146,.42342019,.56150383,.50310671,.72192782,.72722369,.82785267,1.0103061,.98651969,1.0644495,1.5254539,1.5753809,1.5963929,1.8613021,2.0366547,2.3864303,2.5452557,2.6323726,2.8725188,3.1573544,3.4787598,3.904417,-.39999962,-.29999971,-.19999981,-.19999981,-.19999981,-.099999905,-.19999981,-.29999971,-.29999971,-.39999962,-.29999971,-.5,-.39999962,-.5,-.39999962,-.39999962,-.5,-.5,-.5999999,-.5999999,-.69999981,-.69999981,-.5999999,-.69999981,-.078960896,-.021818161,-.037727356,-.067272663,-.12086582,-.4227705,-1.091342,-.63076544,-.66499996,-.71550226,-.60655499,-.59529638,-.75272703,-.53081799,-.44636345,-.47610378,-.28818178,-.33943701,-.13831806,.065681934,.19500017,.33718204,.56518221,.70209503,.0029220581,.03213644,-.041363716,-.10318184,-.29279232,-.89517307,-1.4694591,-1.0213637,-1.0549998,-.94610071,-.6850481,-.50832033,-.58454561,-.30686378,.057272434,-.0066018105,.11681795,.10054111,.30113649,.30063629,.5431819,.87863636,1.0491362,.96689701,-.0096535683,.0052275658,-.15090895,-.18590879,-.30536795,-.84060574,-1.1172724,-.81990433,-1.0022726,-.92516756,-.64832544,-.41466379,-.46272707,-.10777235,.25227308,.14463234,.29181814,.26796532,.4647274,.38672733,.62818193,1.0137272,.87222719,.60924911,0,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,.33870983,0,1,0,0,1,1,1
1998m4,1998,87.141098,75.037003,1.49932,.12409,4.3000002,4.6999998,.02,0,5.5,5.5,0,0,0,5.0828571,5.5642858,5.637619,5.5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.016009999,-.052019998,0,-.10000038,.013347037,.11349632,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.63385224,.0044738171,-.34347865,1.6882006,1.4925758,2.2990265,2.2340722,2.6047177,3.0717583,3.6036212,3.7621243,4.0330806,4.7191525,4.5519719,5.182878,5.6029072,5.1800432,6.5048313,6.9759898,7.7459426,7.7634592,8.060236,8.4219656,9.1396523,.13716726,.051952645,.29940137,.43748498,.37908787,.59790903,.60320491,.70383382,.88628733,.86250091,.94043076,1.401435,1.4513621,1.472374,1.7372832,1.9126359,2.2624114,2.4212368,2.5083539,2.7484999,3.0333354,3.3547409,3.7803981,3.6815357,.099999905,.19999981,.19999981,.19999981,.29999971,.19999981,.099999905,.099999905,0,.099999905,-.10000038,0,-.10000038,0,0,-.10000038,-.10000038,-.20000029,-.20000029,-.30000019,-.30000019,-.20000029,-.30000019,-.50000024,.057142735,.04123354,.011688232,-.041904926,-.3438096,-1.0123811,-.55180454,-.58603907,-.63654137,-.52759409,-.51633549,-.67376614,-.45185709,-.36740255,-.39714289,-.20922089,-.26047611,-.059357166,.14464283,.27396107,.41614294,.6441431,.78105593,.73872185,.029214382,-.044285774,-.1061039,-.29571438,-.89809513,-1.4723811,-1.0242858,-1.0579219,-.94902277,-.68797016,-.51124239,-.58746767,-.30978584,.054350376,-.0095238686,.11389589,.097619057,.29821444,.29771423,.54025984,.8757143,1.0462141,.96397495,.83939838,.014881134,-.14125538,-.17625523,-.29571438,-.83095217,-1.1076188,-.81025076,-.99261904,-.91551399,-.63867188,-.40501022,-.4530735,-.098118782,.26192665,.15428591,.30147171,.27761889,.47438097,.3963809,.6378355,1.0233808,.88188076,.61890268,.35290718,0,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,.33870983,.5,0,0,0,0,0,0,0
1998m5,1998,87.695198,75.139999,1.65968,.13727,4.4000001,4.3000002,.03010989,0,5.5,5.5,1,2.3846154,0,5.1399999,5.5935001,5.6525002,5.5,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5,0,.12409,.016009999,-.29999971,.10000038,.087997831,.033353824,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-.62937844,-.97733086,1.0543483,.85872346,1.6651742,1.6002198,1.9708655,2.437906,2.969769,3.1282721,3.3992281,4.0853004,3.9181194,4.549026,4.9690552,4.5461912,5.8709788,6.3421373,7.1120906,7.1296067,7.426384,7.7881131,8.5058002,8.6760607,-.085214622,.16223411,.30031773,.24192062,.46074176,.46603763,.56666654,.74912006,.72533363,.80326349,1.2642678,1.3141949,1.3352067,1.600116,1.7754686,2.1252441,2.2840695,2.3711867,2.6113327,2.8961682,3.2175736,3.6432309,3.5443685,3.6149917,.099999905,.099999905,.099999905,.19999981,.099999905,0,0,-.099999905,0,-.20000029,-.099999905,-.20000029,-.099999905,-.099999905,-.20000029,-.20000029,-.30000019,-.30000019,-.4000001,-.4000001,-.30000019,-.4000001,-.60000014,-.4000001,-.015909195,-.045454502,-.099047661,-.40095234,-1.0695238,-.60894728,-.6431818,-.6936841,-.58473682,-.57347822,-.73090887,-.50899982,-.42454529,-.45428562,-.26636362,-.31761885,-.1164999,.087500095,.21681833,.35900021,.58700037,.72391319,.68157911,.85454559,-.073500156,-.13531828,-.32492876,-.92730951,-1.5015955,-1.0535002,-1.0871363,-.97823715,-.71718454,-.54045677,-.61668205,-.33900023,.025135994,-.038738251,.084681511,.068404675,.26900005,.26849985,.51104546,.84649992,1.0169997,.93476057,.810184,1.2160454,-.15613651,-.19113636,-.31059551,-.8458333,-1.1224999,-.82513189,-1.0075002,-.93039513,-.65355301,-.41989136,-.46795464,-.11299992,.24704552,.13940477,.28659058,.26273775,.45949984,.38149977,.62295437,1.0084996,.86699963,.60402155,.33802605,.78795433,0,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,.33870983,.5,.75806475,1,0,0,0,1,1,0
1998m6,1998,87.144997,75.075996,-1.01732,-.085170001,4.5,4.4000001,.0099999998,0,5.5,5.5,0,0,0,5.1240907,5.52,5.4963636,5.5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.13727,.12409,-.19999981,.20000029,.2772007,-.024015883,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-.34795246,1.6837268,1.488102,2.2945526,2.2295983,2.600244,3.0672843,3.5991476,3.7576506,4.0286064,4.7146788,4.5474977,5.1784043,5.5984335,5.1755695,6.5003572,6.9715157,7.7414689,7.758985,8.0557623,8.4174919,9.1351786,9.305439,9.401371,.24744873,.38553235,.32713524,.54595637,.55125225,.65188122,.83433467,.81054825,.8884781,1.3494824,1.3994095,1.4204214,1.6853306,1.8606832,2.2104588,2.3692842,2.4564013,2.6965473,2.9813828,3.3027883,3.7284455,3.6295831,3.7002063,4.0269957,0,0,.099999905,0,-.099999905,-.099999905,-.19999981,-.099999905,-.30000019,-.19999981,-.30000019,-.19999981,-.19999981,-.30000019,-.30000019,-.4000001,-.4000001,-.5,-.5,-.4000001,-.5,-.70000005,-.5,-.5,-.029545307,-.083138466,-.38504314,-1.0536146,-.59303808,-.62727261,-.67777491,-.56882763,-.55756903,-.71499968,-.49309063,-.40863609,-.43837643,-.25045443,-.30170965,-.10059071,.10340929,.23272753,.3749094,.60290956,.73982239,.69748831,.87045479,.73772764,-.061818123,-.2514286,-.85380936,-1.4280953,-.98000002,-1.0136361,-.904737,-.64368439,-.46695662,-.5431819,-.26550007,.09863615,.034761906,.15818167,.14190483,.34250021,.34200001,.58454561,.92000008,1.0904999,1.0082607,.88368416,1.2895455,.96181822,-.034999847,-.154459,-.68969679,-.96636343,-.66899538,-.85136366,-.77425861,-.4974165,-.26375484,-.31181812,.043136597,.40318203,.29554129,.44272709,.41887426,.61563635,.53763628,.77909088,1.1646361,1.0231361,.76015806,.49416256,.94409084,.60090923,0,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,.33870983,.5,.75806475,1,0,0,0,0,0,0,0
1998m7,1998,86.8423,75.262001,3.0138299,.24775,4.5,4.5,.02,0,5.5,5.5,1,1,0,5.0945454,5.4581819,5.4613638,5.5,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5,0,-.085170001,.13727,-.19999981,.20000029,.17597146,.013347037,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0316792,1.8360543,2.6425052,2.5775506,2.9481964,3.4152367,3.9470999,4.1056027,4.3765593,5.0626311,4.8954501,5.5263567,5.9463859,5.5235219,6.84831,7.3194685,8.0894213,8.1069374,8.4037142,8.7654438,9.4831314,9.6533918,9.7493238,9.5980644,.13808362,.0796865,.29850763,.3038035,.40443245,.58688593,.5630995,.64102936,1.1020337,1.1519607,1.1729727,1.4378819,1.6132345,1.9630101,2.1218355,2.2089524,2.4490986,2.7339342,3.0553396,3.4809968,3.3821344,3.4527576,3.779547,4.0197821,0,.099999905,0,-.099999905,-.099999905,-.19999981,-.099999905,-.30000019,-.19999981,-.30000019,-.19999981,-.19999981,-.30000019,-.30000019,-.4000001,-.4000001,-.5,-.5,-.4000001,-.5,-.70000005,-.5,-.5,-.5,-.053593159,-.35549784,-1.0240693,-.56349277,-.5977273,-.6482296,-.53928232,-.52802372,-.68545437,-.46354532,-.37909079,-.40883112,-.22090912,-.27216434,-.071045399,.1329546,.26227283,.40445471,.63245487,.76936769,.72703362,.9000001,.76727295,1.0479546,-.18961048,-.79199123,-1.3662772,-.9181819,-.95181799,-.84291887,-.58186626,-.40513849,-.48136377,-.20368195,.16045427,.096580029,.21999979,.20372295,.40431833,.40381813,.64636374,.9818182,1.152318,1.0700788,.94550228,1.3513637,1.0236363,.88081837,-.11945915,-.65469694,-.93136358,-.63399553,-.81636381,-.73925877,-.46241665,-.228755,-.27681828,.078136444,.43818188,.33054113,.47772694,.45387411,.6506362,.57263613,.81409073,1.199636,1.058136,.79515791,.52916241,.97909069,.63590908,.59263611,0,-.016666889,-.38709688,-.61666679,-.75,-.75,-.75,-.75,-.75,-.75,-.74166679,-.5,-.43548393,-.25,-.25,-.125,0,0,.24137926,.33870983,.5,.75806475,1,1,1,0,0,0,1,1,0
