Year	Month	Day	FFF0	FFF1	Dummy =1 if FOMC Last three days of month	m	t	Target Dummy	Target Rate	Change	FOMC Meetings	Indicates Changes Outside FOMC	Month when the target is changed	Select 50bp changes
1995	1	23	5.5	6.01	0	31	23	0	5.5	0	0	 	 	 
1995	1	24	5.49	6.02	0	31	24	0	5.5	0	0	 	 	 
1995	1	25	5.5	5.97	0	31	25	0	5.5	0	0	 	 	 
1995	1	26	5.5	5.97	0	31	26	0	5.5	0	0	 	 	 
1995	1	27	5.52	5.95	0	31	27	0	5.5	0	0	 	 	 
1995	1	30	5.52	5.94	0	31	30	0	5.5	0	0	 	 	 
1995	1	31	5.53	5.96	0	31	31	0	5.5	0	1	 	 	 
1995	2	1	6.01	6.06	0	28	1	1	6	0.5	1	 	2	0.5
1995	2	2	6	6.06	0	28	2	0	6	0	0	 	 	 
1995	2	3	6	6.04	0	28	3	0	6	0	0	 	 	 
1995	2	6	5.99	6.05	0	28	6	0	6	0	0	 	 	 
1995	2	7	5.99	6.04	0	28	7	0	6	0	0	 	 	 
1995	2	8	5.99	6.04	0	28	8	0	6	0	0	 	 	 
1995	2	9	5.99	6.04	0	28	9	0	6	0	0	 	 	 
1995	2	10	5.99	6.05	0	28	10	0	6	0	0	 	 	 
1995	2	13	5.99	6.05	0	28	13	0	6	0	0	 	 	 
1995	2	14	5.98	6.05	0	28	14	0	6	0	0	 	 	 
1995	2	15	5.98	6.04	0	28	15	0	6	0	0	 	 	 
1995	2	16	5.94	6.03	0	28	16	0	6	0	0	 	 	 
1995	2	17	5.94	6.03	0	28	17	0	6	0	0	 	 	 
1995	2	20	  NaN 	  NaN 	0	28	20	0	6	0	0	 	 	 
1995	2	21	5.94	6.03	0	28	21	0	6	0	0	 	 	 
1995	2	22	5.93	6.02	0	28	22	0	6	0	0	 	 	 
1995	2	23	5.93	6.02	0	28	23	0	6	0	0	 	 	 
1995	2	24	5.92	6.02	0	28	24	0	6	0	0	 	 	 
1995	2	27	5.91	6.01	0	28	27	0	6	0	0	 	 	 
1995	2	28	5.92	6.02	0	28	28	0	6	0	0	 	 	 
1995	3	1	6.02	6.07	0	31	1	0	6	0	0	 	 	 
1995	3	2	6	6.07	0	31	2	0	6	0	0	 	 	 
1995	3	3	6	6.09	0	31	3	0	6	0	0	 	 	 
1995	3	6	6.01	6.1	0	31	6	0	6	0	0	 	 	 
1995	3	7	6.01	6.13	0	31	7	0	6	0	0	 	 	 
1995	3	8	6	6.1	0	31	8	0	6	0	0	 	 	 
1995	3	9	5.95	6.07	0	31	9	0	6	0	0	 	 	 
1995	3	10	5.95	6.07	0	31	10	0	6	0	0	 	 	 
1995	3	13	5.95	6.05	0	31	13	0	6	0	0	 	 	 
1995	3	14	5.94	6.04	0	31	14	0	6	0	0	 	 	 
1995	3	15	5.95	6.05	0	31	15	0	6	0	0	 	 	 
1995	3	16	5.95	6.03	0	31	16	0	6	0	0	 	 	 
1995	3	17	5.94	6.03	0	31	17	0	6	0	0	 	 	 
1995	3	20	5.95	6.03	0	31	20	0	6	0	0	 	 	 
1995	3	21	5.96	6.04	0	31	21	0	6	0	0	 	 	 
1995	3	22	5.95	6.04	0	31	22	0	6	0	0	 	 	 
1995	3	23	5.96	6.04	0	31	23	0	6	0	0	 	 	 
1995	3	24	5.96	6.03	0	31	24	0	6	0	0	 	 	 
1995	3	27	5.97	6.03	0	31	27	0	6	0	0	 	 	 
1995	3	28	5.98	6.03	0	31	28	0	6	0	1	 	 	 
1995	3	29	5.98	6.03	0	31	29	0	6	0	0	 	 	 
1995	3	30	5.98	6.03	0	31	30	0	6	0	0	 	 	 
1995	3	31	5.98	6.04	0	31	31	0	6	0	0	 	 	 
1995	4	3	6.04	6.08	0	30	3	0	6	0	0	 	 	 
1995	4	4	6.05	6.08	0	30	4	0	6	0	0	 	 	 
1995	4	5	6.04	6.08	0	30	5	0	6	0	0	 	 	 
1995	4	6	6.02	6.06	0	30	6	0	6	0	0	 	 	 
1995	4	7	6.02	6.06	0	30	7	0	6	0	0	 	 	 
1995	4	10	6.02	6.06	0	30	10	0	6	0	0	 	 	 
1995	4	11	6.02	6.04	0	30	11	0	6	0	0	 	 	 
1995	4	12	6.02	6.04	0	30	12	0	6	0	0	 	 	 
1995	4	13	6.01	6.01	0	30	13	0	6	0	0	 	 	 
1995	4	14	  NaN 	  NaN 	0	30	14	0	6	0	0	 	 	 
1995	4	17	6.03	6.02	0	30	17	0	6	0	0	 	 	 
1995	4	18	6.03	6.02	0	30	18	0	6	0	0	 	 	 
1995	4	19	6.02	6.02	0	30	19	0	6	0	0	 	 	 
1995	4	20	6.02	6.01	0	30	20	0	6	0	0	 	 	 
1995	4	21	6.01	6	0	30	21	0	6	0	0	 	 	 
1995	4	24	6.02	6.01	0	30	24	0	6	0	0	 	 	 
1995	4	25	6.02	6.01	0	30	25	0	6	0	0	 	 	 
1995	4	26	6.03	6.02	0	30	26	0	6	0	0	 	 	 
1995	4	27	6.04	6.02	0	30	27	0	6	0	0	 	 	 
1995	4	28	6.04	6.02	0	30	28	0	6	0	0	 	 	 
1995	5	1	6.02	6.06	0	31	1	0	6	0	0	 	 	 
1995	5	2	6.02	6.05	0	31	2	0	6	0	0	 	 	 
1995	5	3	6.01	6.03	0	31	3	0	6	0	0	 	 	 
1995	5	4	6	6.01	0	31	4	0	6	0	0	 	 	 
1995	5	5	6	5.98	0	31	5	0	6	0	0	 	 	 
1995	5	8	6.01	6	0	31	8	0	6	0	0	 	 	 
1995	5	9	6.01	6	0	31	9	0	6	0	0	 	 	 
1995	5	10	6.01	6	0	31	10	0	6	0	0	 	 	 
1995	5	11	6.01	6	0	31	11	0	6	0	0	 	 	 
1995	5	12	6.01	6.01	0	31	12	0	6	0	0	 	 	 
1995	5	15	6.02	6.02	0	31	15	0	6	0	0	 	 	 
1995	5	16	6.02	6	0	31	16	0	6	0	0	 	 	 
1995	5	17	6.01	6	0	31	17	0	6	0	0	 	 	 
1995	5	18	6.01	6	0	31	18	0	6	0	0	 	 	 
1995	5	19	6.01	5.99	0	31	19	0	6	0	0	 	 	 
1995	5	22	6.01	6	0	31	22	0	6	0	0	 	 	 
1995	5	23	6.01	6.01	0	31	23	0	6	0	1	 	 	 
1995	5	24	6	5.99	0	31	24	0	6	0	0	 	 	 
1995	5	25	6.01	6	0	31	25	0	6	0	0	 	 	 
1995	5	26	6.01	6	0	31	26	0	6	0	0	 	 	 
1995	5	29	  NaN 	  NaN 	0	31	29	0	6	0	0	 	 	 
1995	5	30	6.01	6	0	31	30	0	6	0	0	 	 	 
1995	5	31	6.01	5.99	0	31	31	0	6	0	0	 	 	 
1995	6	1	5.97	5.87	0	30	1	0	6	0	0	 	 	 
1995	6	2	5.95	5.79	0	30	2	0	6	0	0	 	 	 
1995	6	5	5.97	5.83	0	30	5	0	6	0	0	 	 	 
1995	6	6	5.97	5.86	0	30	6	0	6	0	0	 	 	 
1995	6	7	5.99	5.9	0	30	7	0	6	0	0	 	 	 
1995	6	8	5.99	5.93	0	30	8	0	6	0	0	 	 	 
1995	6	9	6.01	5.94	0	30	9	0	6	0	0	 	 	 
1995	6	12	6.01	5.93	0	30	12	0	6	0	0	 	 	 
1995	6	13	6	5.84	0	30	13	0	6	0	0	 	 	 
1995	6	14	6.01	5.85	0	30	14	0	6	0	0	 	 	 
1995	6	15	6.01	5.86	0	30	15	0	6	0	0	 	 	 
1995	6	16	6.02	5.87	0	30	16	0	6	0	0	 	 	 
1995	6	19	6.02	5.86	0	30	19	0	6	0	0	 	 	 
1995	6	20	6.03	5.87	0	30	20	0	6	0	0	 	 	 
1995	6	21	6.03	5.87	0	30	21	0	6	0	0	 	 	 
1995	6	22	6.03	5.83	0	30	22	0	6	0	0	 	 	 
1995	6	23	6.02	5.84	0	30	23	0	6	0	0	 	 	 
1995	6	26	6.02	5.87	0	30	26	0	6	0	0	 	 	 
1995	6	27	6.02	5.87	0	30	27	0	6	0	0	 	 	 
1995	6	28	6.02	5.86	0	30	28	0	6	0	0	 	 	 
1995	6	29	6.03	5.93	0	30	29	0	6	0	0	 	 	 
1995	6	30	6.02	5.9	0	30	30	0	6	0	0	 	 	 
1995	7	3	5.89	5.8	0	31	3	0	6	0	0	 	 	 
1995	7	4	  NaN 	  NaN 	0	31	4	0	6	0	0	 	 	 
1995	7	5	5.86	5.78	0	31	5	0	6	0	1	 	 	 
1995	7	6	5.85	5.71	0	31	6	1	5.75	-0.25	1	 	7	 
1995	7	7	5.85	5.71	0	31	7	0	5.75	0	0	 	 	 
1995	7	10	5.85	5.71	0	31	10	0	5.75	0	0	 	 	 
1995	7	11	5.86	5.72	0	31	11	0	5.75	0	0	 	 	 
1995	7	12	5.86	5.71	0	31	12	0	5.75	0	0	 	 	 
1995	7	13	5.86	5.72	0	31	13	0	5.75	0	0	 	 	 
1995	7	14	5.86	5.73	0	31	14	0	5.75	0	0	 	 	 
1995	7	17	5.85	5.73	0	31	17	0	5.75	0	0	 	 	 
1995	7	18	5.85	5.73	0	31	18	0	5.75	0	0	 	 	 
1995	7	19	5.85	5.73	0	31	19	0	5.75	0	0	 	 	 
1995	7	20	5.85	5.73	0	31	20	0	5.75	0	0	 	 	 
1995	7	21	5.85	5.74	0	31	21	0	5.75	0	0	 	 	 
1995	7	24	5.85	5.74	0	31	24	0	5.75	0	0	 	 	 
1995	7	25	5.85	5.73	0	31	25	0	5.75	0	0	 	 	 
1995	7	26	5.85	5.73	0	31	26	0	5.75	0	0	 	 	 
1995	7	27	5.85	5.73	0	31	27	0	5.75	0	0	 	 	 
1995	7	28	5.85	5.72	0	31	28	0	5.75	0	0	 	 	 
1995	7	31	5.85	5.73	0	31	31	0	5.75	0	0	 	 	 
1995	8	1	5.73	5.69	0	31	1	0	5.75	0	0	 	 	 
1995	8	2	5.73	5.68	0	31	2	0	5.75	0	0	 	 	 
1995	8	3	5.74	5.7	0	31	3	0	5.75	0	0	 	 	 
1995	8	4	5.74	5.69	0	31	4	0	5.75	0	0	 	 	 
1995	8	7	5.75	5.69	0	31	7	0	5.75	0	0	 	 	 
1995	8	8	5.75	5.68	0	31	8	0	5.75	0	0	 	 	 
1995	8	9	5.75	5.69	0	31	9	0	5.75	0	0	 	 	 
1995	8	10	5.75	5.7	0	31	10	0	5.75	0	0	 	 	 
1995	8	11	5.75	5.71	0	31	11	0	5.75	0	0	 	 	 
1995	8	14	5.74	5.71	0	31	14	0	5.75	0	0	 	 	 
1995	8	15	5.75	5.72	0	31	15	0	5.75	0	0	 	 	 
1995	8	16	5.75	5.72	0	31	16	0	5.75	0	0	 	 	 
1995	8	17	5.75	5.72	0	31	17	0	5.75	0	0	 	 	 
1995	8	18	5.74	5.72	0	31	18	0	5.75	0	0	 	 	 
1995	8	21	5.74	5.71	0	31	21	0	5.75	0	0	 	 	 
1995	8	22	5.74	5.73	0	31	22	0	5.75	0	1	 	 	 
1995	8	23	5.74	5.73	0	31	23	0	5.75	0	0	 	 	 
1995	8	24	5.74	5.72	0	31	24	0	5.75	0	0	 	 	 
1995	8	25	5.74	5.72	0	31	25	0	5.75	0	0	 	 	 
1995	8	28	5.74	5.72	0	31	28	0	5.75	0	0	 	 	 
1995	8	29	5.73	5.73	0	31	29	0	5.75	0	0	 	 	 
1995	8	30	5.73	5.73	0	31	30	0	5.75	0	0	 	 	 
1995	8	31	5.73	5.72	0	31	31	0	5.75	0	0	 	 	 
1995	9	1	5.73	5.62	0	30	1	0	5.75	0	0	 	 	 
1995	9	4	  NaN 	  NaN 	0	30	4	0	5.75	0	0	 	 	 
1995	9	5	5.73	5.64	0	30	5	0	5.75	0	0	 	 	 
1995	9	6	5.73	5.64	0	30	6	0	5.75	0	0	 	 	 
1995	9	7	5.74	5.67	0	30	7	0	5.75	0	0	 	 	 
1995	9	8	5.73	5.67	0	30	8	0	5.75	0	0	 	 	 
1995	9	11	5.73	5.68	0	30	11	0	5.75	0	0	 	 	 
1995	9	12	5.73	5.66	0	30	12	0	5.75	0	0	 	 	 
1995	9	13	5.74	5.68	0	30	13	0	5.75	0	0	 	 	 
1995	9	14	5.73	5.64	0	30	14	0	5.75	0	0	 	 	 
1995	9	15	5.75	5.65	0	30	15	0	5.75	0	0	 	 	 
1995	9	18	5.74	5.67	0	30	18	0	5.75	0	0	 	 	 
1995	9	19	5.75	5.65	0	30	19	0	5.75	0	0	 	 	 
1995	9	20	5.74	5.66	0	30	20	0	5.75	0	0	 	 	 
1995	9	21	5.75	5.69	0	30	21	0	5.75	0	0	 	 	 
1995	9	22	5.75	5.69	0	30	22	0	5.75	0	0	 	 	 
1995	9	25	5.75	5.7	0	30	25	0	5.75	0	0	 	 	 
1995	9	26	5.75	5.74	0	30	26	0	5.75	0	1	 	 	 
1995	9	27	5.77	5.75	0	30	27	0	5.75	0	0	 	 	 
1995	9	28	5.8	5.75	0	30	28	0	5.75	0	0	 	 	 
1995	9	29	5.82	5.75	0	30	29	0	5.75	0	0	 	 	 
1995	10	2	5.75	5.69	0	31	2	0	5.75	0	0	 	 	 
1995	10	3	5.75	5.68	0	31	3	0	5.75	0	0	 	 	 
1995	10	4	5.75	5.67	0	31	4	0	5.75	0	0	 	 	 
1995	10	5	5.75	5.68	0	31	5	0	5.75	0	0	 	 	 
1995	10	6	5.75	5.68	0	31	6	0	5.75	0	0	 	 	 
1995	10	9	  NaN 	  NaN 	0	31	9	0	5.75	0	0	 	 	 
1995	10	10	5.75	5.69	0	31	10	0	5.75	0	0	 	 	 
1995	10	11	5.75	5.69	0	31	11	0	5.75	0	0	 	 	 
1995	10	12	5.76	5.69	0	31	12	0	5.75	0	0	 	 	 
1995	10	13	5.75	5.69	0	31	13	0	5.75	0	0	 	 	 
1995	10	16	5.76	5.69	0	31	16	0	5.75	0	0	 	 	 
1995	10	17	5.76	5.69	0	31	17	0	5.75	0	0	 	 	 
1995	10	18	5.75	5.7	0	31	18	0	5.75	0	0	 	 	 
1995	10	19	5.75	5.7	0	31	19	0	5.75	0	0	 	 	 
1995	10	20	5.755	5.71	0	31	20	0	5.75	0	0	 	 	 
1995	10	23	5.76	5.72	0	31	23	0	5.75	0	0	 	 	 
1995	10	24	5.755	5.71	0	31	24	0	5.75	0	0	 	 	 
1995	10	25	5.765	5.72	0	31	25	0	5.75	0	0	 	 	 
1995	10	26	5.76	5.71	0	31	26	0	5.75	0	0	 	 	 
1995	10	27	5.76	5.72	0	31	27	0	5.75	0	0	 	 	 
1995	10	30	5.755	5.72	0	31	30	0	5.75	0	0	 	 	 
1995	10	31	5.76	5.72	0	31	31	0	5.75	0	0	 	 	 
1995	11	1	5.71	5.71	0	30	1	0	5.75	0	0	 	 	 
1995	11	2	5.71	5.7	0	30	2	0	5.75	0	0	 	 	 
1995	11	3	5.72	5.7	0	30	3	0	5.75	0	0	 	 	 
1995	11	6	5.715	5.72	0	30	6	0	5.75	0	0	 	 	 
1995	11	7	5.725	5.73	0	30	7	0	5.75	0	0	 	 	 
1995	11	8	5.72	5.71	0	30	8	0	5.75	0	0	 	 	 
1995	11	9	5.72	5.71	0	30	9	0	5.75	0	0	 	 	 
1995	11	10	5.73	5.72	0	30	10	0	5.75	0	0	 	 	 
1995	11	13	5.72	5.72	0	30	13	0	5.75	0	0	 	 	 
1995	11	14	5.715	5.71	0	30	14	0	5.75	0	0	 	 	 
1995	11	15	5.745	5.72	0	30	15	0	5.75	0	0	 	 	 
1995	11	16	5.75	5.72	0	30	16	0	5.75	0	1	 	 	 
1995	11	17	5.755	5.71	0	30	17	0	5.75	0	0	 	 	 
1995	11	20	5.77	5.7	0	30	20	0	5.75	0	0	 	 	 
1995	11	21	5.77	5.71	0	30	21	0	5.75	0	0	 	 	 
1995	11	22	5.765	5.72	0	30	22	0	5.75	0	0	 	 	 
1995	11	23	  NaN 	  NaN 	0	30	23	0	5.75	0	0	 	 	 
1995	11	24	5.785	5.74	0	30	24	0	5.75	0	0	 	 	 
1995	11	27	5.8	5.74	0	30	27	0	5.75	0	0	 	 	 
1995	11	28	5.795	5.74	0	30	28	0	5.75	0	0	 	 	 
1995	11	29	5.79	5.75	0	30	29	0	5.75	0	0	 	 	 
1995	11	30	5.795	5.74	0	30	30	0	5.75	0	0	 	 	 
1995	12	1	5.75	5.61	0	31	1	0	5.75	0	0	 	 	 
1995	12	4	5.735	5.6	0	31	4	0	5.75	0	0	 	 	 
1995	12	5	5.725	5.6	0	31	5	0	5.75	0	0	 	 	 
1995	12	6	5.73	5.59	0	31	6	0	5.75	0	0	 	 	 
1995	12	7	5.74	5.62	0	31	7	0	5.75	0	0	 	 	 
1995	12	8	5.745	5.64	0	31	8	0	5.75	0	0	 	 	 
1995	12	11	5.74	5.63	0	31	11	0	5.75	0	0	 	 	 
1995	12	12	5.75	5.65	0	31	12	0	5.75	0	0	 	 	 
1995	12	13	5.745	5.67	0	31	13	0	5.75	0	0	 	 	 
1995	12	14	5.745	5.66	0	31	14	0	5.75	0	0	 	 	 
1995	12	15	5.74	5.63	0	31	15	0	5.75	0	0	 	 	 
1995	12	18	5.74	5.66	0	31	18	0	5.75	0	0	 	 	 
1995	12	19	5.7	5.55	0	31	19	1	5.5	-0.25	1	 	12	 
1995	12	20	5.695	5.55	0	31	20	0	5.5	0	0	 	 	 
1995	12	21	5.725	5.55	0	31	21	0	5.5	0	0	 	 	 
1995	12	22	5.715	5.55	0	31	22	0	5.5	0	0	 	 	 
1995	12	25	  NaN 	  NaN 	0	31	25	0	5.5	0	0	 	 	 
1995	12	26	5.72	5.55	0	31	26	0	5.5	0	0	 	 	 
1995	12	27	5.71	5.55	0	31	27	0	5.5	0	0	 	 	 
1995	12	28	5.7	5.55	0	31	28	0	5.5	0	0	 	 	 
1995	12	29	5.68	5.54	0	31	29	0	5.5	0	0	 	 	 
1996	1	1	  NaN 	  NaN 	0	31	1	0	5.5	0	0	 	 	 
1996	1	2	5.525	5.39	0	31	2	0	5.5	0	0	 	 	 
1996	1	3	5.55	5.39	0	31	3	0	5.5	0	0	 	 	 
1996	1	4	5.55	5.39	0	31	4	0	5.5	0	0	 	 	 
1996	1	5	5.55	5.4	0	31	5	0	5.5	0	0	 	 	 
1996	1	8	5.55	5.4	0	31	8	0	5.5	0	0	 	 	 
1996	1	9	5.545	5.4	0	31	9	0	5.5	0	0	 	 	 
1996	1	10	5.535	5.43	0	31	10	0	5.5	0	0	 	 	 
1996	1	11	5.54	5.41	0	31	11	0	5.5	0	0	 	 	 
1996	1	12	5.54	5.4	0	31	12	0	5.5	0	0	 	 	 
1996	1	15	  NaN 	  NaN 	0	31	15	0	5.5	0	0	 	 	 
1996	1	16	5.54	5.38	0	31	16	0	5.5	0	0	 	 	 
1996	1	17	5.565	5.38	0	31	17	0	5.5	0	0	 	 	 
1996	1	18	5.56	5.36	0	31	18	0	5.5	0	0	 	 	 
1996	1	19	5.565	5.37	0	31	19	0	5.5	0	0	 	 	 
1996	1	22	5.565	5.38	0	31	22	0	5.5	0	0	 	 	 
1996	1	23	5.56	5.38	0	31	23	0	5.5	0	0	 	 	 
1996	1	24	5.56	5.38	0	31	24	0	5.5	0	0	 	 	 
1996	1	25	5.575	5.38	0	31	25	0	5.5	0	0	 	 	 
1996	1	26	5.585	5.37	0	31	26	0	5.5	0	0	 	 	 
1996	1	29	5.58	5.37	1	31	29	0	5.5	0	0	 	 	 
1996	1	30	5.575	5.34	1	31	30	0	5.5	0	1	 	 	 
1996	1	31	5.57	5.27	1	31	31	1	5.25	-0.25	1	 	1	 
1996	2	1	5.27	5.23	0	29	1	0	5.25	0	0	 	 	 
1996	2	2	5.255	5.22	0	29	2	0	5.25	0	0	 	 	 
1996	2	5	5.26	5.22	0	29	5	0	5.25	0	0	 	 	 
1996	2	6	5.26	5.22	0	29	6	0	5.25	0	0	 	 	 
1996	2	7	5.255	5.22	0	29	7	0	5.25	0	0	 	 	 
1996	2	8	5.25	5.22	0	29	8	0	5.25	0	0	 	 	 
1996	2	9	5.25	5.22	0	29	9	0	5.25	0	0	 	 	 
1996	2	12	5.25	5.22	0	29	12	0	5.25	0	0	 	 	 
1996	2	13	5.245	5.21	0	29	13	0	5.25	0	0	 	 	 
1996	2	14	5.235	5.21	0	29	14	0	5.25	0	0	 	 	 
1996	2	15	5.215	5.22	0	29	15	0	5.25	0	0	 	 	 
1996	2	16	5.21	5.23	0	29	16	0	5.25	0	0	 	 	 
1996	2	19	  NaN 	  NaN 	0	29	19	0	5.25	0	0	 	 	 
1996	2	20	5.2	5.27	0	29	20	0	5.25	0	0	 	 	 
1996	2	21	5.195	5.25	0	29	21	0	5.25	0	0	 	 	 
1996	2	22	5.19	5.24	0	29	22	0	5.25	0	0	 	 	 
1996	2	23	5.19	5.24	0	29	23	0	5.25	0	0	 	 	 
1996	2	26	5.18	5.24	0	29	26	0	5.25	0	0	 	 	 
1996	2	27	5.185	5.25	0	29	27	0	5.25	0	0	 	 	 
1996	2	28	5.195	5.25	0	29	28	0	5.25	0	0	 	 	 
1996	2	29	5.225	5.25	0	29	29	0	5.25	0	0	 	 	 
1996	3	1	5.28	5.12	0	31	1	0	5.25	0	0	 	 	 
1996	3	4	5.3	5.13	0	31	4	0	5.25	0	0	 	 	 
1996	3	5	5.3	5.15	0	31	5	0	5.25	0	0	 	 	 
1996	3	6	5.29	5.16	0	31	6	0	5.25	0	0	 	 	 
1996	3	7	5.295	5.16	0	31	7	0	5.25	0	0	 	 	 
1996	3	8	5.315	5.24	0	31	8	0	5.25	0	0	 	 	 
1996	3	11	5.315	5.23	0	31	11	0	5.25	0	0	 	 	 
1996	3	12	5.33	5.24	0	31	12	0	5.25	0	0	 	 	 
1996	3	13	5.35	5.23	0	31	13	0	5.25	0	0	 	 	 
1996	3	14	5.355	5.23	0	31	14	0	5.25	0	0	 	 	 
1996	3	15	5.39	5.26	0	31	15	0	5.25	0	0	 	 	 
1996	3	18	5.38	5.27	0	31	18	0	5.25	0	0	 	 	 
1996	3	19	5.38	5.27	0	31	19	0	5.25	0	0	 	 	 
1996	3	20	5.38	5.26	0	31	20	0	5.25	0	0	 	 	 
1996	3	21	5.375	5.26	0	31	21	0	5.25	0	0	 	 	 
1996	3	22	5.375	5.26	0	31	22	0	5.25	0	0	 	 	 
1996	3	25	5.365	5.26	0	31	25	0	5.25	0	0	 	 	 
1996	3	26	5.36	5.27	0	31	26	0	5.25	0	1	 	 	 
1996	3	27	5.36	5.27	0	31	27	0	5.25	0	0	 	 	 
1996	3	28	5.345	5.28	0	31	28	0	5.25	0	0	 	 	 
1996	3	29	5.315	5.28	0	31	29	0	5.25	0	0	 	 	 
1996	4	1	5.285	5.27	0	30	1	0	5.25	0	0	 	 	 
1996	4	2	5.285	5.27	0	30	2	0	5.25	0	0	 	 	 
1996	4	3	5.29	5.27	0	30	3	0	5.25	0	0	 	 	 
1996	4	4	5.29	5.28	0	30	4	0	5.25	0	0	 	 	 
1996	4	5	5.285	5.29	0	30	5	0	5.25	0	0	 	 	 
1996	4	8	5.275	5.29	0	30	8	0	5.25	0	0	 	 	 
1996	4	9	5.265	5.28	0	30	9	0	5.25	0	0	 	 	 
1996	4	10	5.26	5.28	0	30	10	0	5.25	0	0	 	 	 
1996	4	11	5.255	5.29	0	30	11	0	5.25	0	0	 	 	 
1996	4	12	5.25	5.27	0	30	12	0	5.25	0	0	 	 	 
1996	4	15	5.245	5.27	0	30	15	0	5.25	0	0	 	 	 
1996	4	16	5.235	5.27	0	30	16	0	5.25	0	0	 	 	 
1996	4	17	5.235	5.27	0	30	17	0	5.25	0	0	 	 	 
1996	4	18	5.225	5.27	0	30	18	0	5.25	0	0	 	 	 
1996	4	19	5.21	5.27	0	30	19	0	5.25	0	0	 	 	 
1996	4	22	5.21	5.27	0	30	22	0	5.25	0	0	 	 	 
1996	4	23	5.215	5.27	0	30	23	0	5.25	0	0	 	 	 
1996	4	24	5.23	5.27	0	30	24	0	5.25	0	0	 	 	 
1996	4	25	5.23	5.27	0	30	25	0	5.25	0	0	 	 	 
1996	4	26	5.225	5.27	0	30	26	0	5.25	0	0	 	 	 
1996	4	29	5.225	5.27	0	30	29	0	5.25	0	0	 	 	 
1996	4	30	5.225	5.27	0	30	30	0	5.25	0	0	 	 	 
1996	5	1	5.27	5.29	0	31	1	0	5.25	0	0	 	 	 
1996	5	2	5.275	5.31	0	31	2	0	5.25	0	0	 	 	 
1996	5	3	5.265	5.3	0	31	3	0	5.25	0	0	 	 	 
1996	5	6	5.26	5.29	0	31	6	0	5.25	0	0	 	 	 
1996	5	7	5.26	5.29	0	31	7	0	5.25	0	0	 	 	 
1996	5	8	5.26	5.29	0	31	8	0	5.25	0	0	 	 	 
1996	5	9	5.26	5.29	0	31	9	0	5.25	0	0	 	 	 
1996	5	10	5.26	5.29	0	31	10	0	5.25	0	0	 	 	 
1996	5	13	5.26	5.29	0	31	13	0	5.25	0	0	 	 	 
1996	5	14	5.255	5.29	0	31	14	0	5.25	0	0	 	 	 
1996	5	15	5.26	5.29	0	31	15	0	5.25	0	0	 	 	 
1996	5	16	5.26	5.29	0	31	16	0	5.25	0	0	 	 	 
1996	5	17	5.25	5.29	0	31	17	0	5.25	0	0	 	 	 
1996	5	20	5.245	5.28	0	31	20	0	5.25	0	0	 	 	 
1996	5	21	5.245	5.29	0	31	21	0	5.25	0	1	 	 	 
1996	5	22	5.245	5.29	0	31	22	0	5.25	0	0	 	 	 
1996	5	23	5.24	5.29	0	31	23	0	5.25	0	0	 	 	 
1996	5	24	5.23	5.29	0	31	24	0	5.25	0	0	 	 	 
1996	5	27	  NaN 	  NaN 	0	31	27	0	5.25	0	0	 	 	 
1996	5	28	5.235	5.29	0	31	28	0	5.25	0	0	 	 	 
1996	5	29	5.24	5.29	0	31	29	0	5.25	0	0	 	 	 
1996	5	30	5.24	5.29	0	31	30	0	5.25	0	0	 	 	 
1996	5	31	5.235	5.3	0	31	31	0	5.25	0	0	 	 	 
1996	6	3	5.29	5.36	0	30	3	0	5.25	0	0	 	 	 
1996	6	4	5.29	5.34	0	30	4	0	5.25	0	0	 	 	 
1996	6	5	5.29	5.34	0	30	5	0	5.25	0	0	 	 	 
1996	6	6	5.285	5.33	0	30	6	0	5.25	0	0	 	 	 
1996	6	7	5.285	5.4	0	30	7	0	5.25	0	0	 	 	 
1996	6	10	5.285	5.4	0	30	10	0	5.25	0	0	 	 	 
1996	6	11	5.28	5.37	0	30	11	0	5.25	0	0	 	 	 
1996	6	12	5.28	5.38	0	30	12	0	5.25	0	0	 	 	 
1996	6	13	5.28	5.37	0	30	13	0	5.25	0	0	 	 	 
1996	6	14	5.285	5.36	0	30	14	0	5.25	0	0	 	 	 
1996	6	17	5.29	5.34	0	30	17	0	5.25	0	0	 	 	 
1996	6	18	5.29	5.35	0	30	18	0	5.25	0	0	 	 	 
1996	6	19	5.295	5.36	0	30	19	0	5.25	0	0	 	 	 
1996	6	20	5.33	5.37	0	30	20	0	5.25	0	0	 	 	 
1996	6	21	5.325	5.37	0	30	21	0	5.25	0	0	 	 	 
1996	6	24	5.325	5.36	0	30	24	0	5.25	0	0	 	 	 
1996	6	25	5.31	5.36	0	30	25	0	5.25	0	0	 	 	 
1996	6	26	5.3	5.37	0	30	26	0	5.25	0	0	 	 	 
1996	6	27	5.315	5.34	0	30	27	0	5.25	0	0	 	 	 
1996	6	28	5.275	5.31	0	30	28	0	5.25	0	0	 	 	 
1996	7	1	5.325	5.36	0	31	1	0	5.25	0	0	 	 	 
1996	7	2	5.39	5.4	0	31	2	0	5.25	0	1	 	 	 
1996	7	3	5.345	5.35	0	31	3	0	5.25	0	1	 	 	 
1996	7	4	  NaN 	  NaN 	0	31	4	0	5.25	0	0	 	 	 
1996	7	5	5.39	5.44	0	31	5	0	5.25	0	0	 	 	 
1996	7	8	5.395	5.44	0	31	8	0	5.25	0	0	 	 	 
