year,event_type,multi_day,start_month,start_day,end_month,end_day,Beige Book,Tealbook A,Tealbook B,Agenda,Statement,2013 Memos,Minutes,Transcript,Presentation materials,Press Conference,SEP: Individual Projections,Greenbook,Bluebook,Record of Policy Actions,Minutes of Actions,multi-day,Redbook,Staff statements,,"Historical Minutes, 10:30 a.m.","Historical Minutes, 2:45 p.m.",Intermeeting Executive Committee Minutes,Historical Minutes,Supplement,Memoranda of Discussion,Supplement 2,Accessible version,2003 Memos,Accessible material,SEP: Participant Key,Greenbook and Bluebook accessible materials,2009 Memos,2010 Memos,Tealbook accessible materials,2011 Memos,2012 Memos,2008 Memos
1944,Meeting,,May,4,May,4,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19440504.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119440329.pdf', '/monetarypolicy/files/FOMChminec119440504.pdf']",/monetarypolicy/files/FOMChistmin19440504.pdf,,,,,,,,,,,,,,
1944,Meeting,1,September,21,September,22,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19440921.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119440728.pdf', '/monetarypolicy/files/FOMChminec119440921.pdf']",/monetarypolicy/files/FOMChistmin19440922.pdf,,,,,,,,,,,,,,
1944,Meeting,,December,11,December,11,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19441211.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119441211.pdf,/monetarypolicy/files/FOMChistmin19441211.pdf,,,,,,,,,,,,,,
1945,Meeting,,February,28,February,28,,,,,,,,,,,,,,,,0,,,,,,/monetarypolicy/files/FOMChminec119450228.pdf,/monetarypolicy/files/FOMChistmin19450228.pdf,,,,,,,,,,,,,,
1945,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19450301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119450301.pdf,/monetarypolicy/files/FOMChistmin19450301.pdf,,,,,,,,,,,,,,
1945,Meeting,,June,20,June,20,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19450620.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119450620.pdf,/monetarypolicy/files/FOMChistmin19450620.pdf,,,,,,,,,,,,,,
1945,Meeting,,October,17,October,17,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19451017.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119451017.pdf,/monetarypolicy/files/FOMChistmin19451017.pdf,,,,,,,,,,,,,,
1949,Meeting,,February,28,February,28,,,,,,,,,,,,,,,,0,,,,,,"['/monetarypolicy/files/FOMChminec119490104.pdf', '/monetarypolicy/files/FOMChminec119490126.pdf', '/monetarypolicy/files/FOMChminec119490228.pdf']",/monetarypolicy/files/FOMChistmin19490228.pdf,,,,,,,,,,,,,,
1949,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19490301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119490301.pdf,/monetarypolicy/files/FOMChistmin19490301.pdf,,,,,,,,,,,,,,
1949,Meeting,,May,3,May,3,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19490503.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119490503.pdf,/monetarypolicy/files/FOMChistmin19490503.pdf,,,,,,,,,,,,,,
1949,Meeting,,June,28,June,28,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19490628.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119490603.pdf', '/monetarypolicy/files/FOMChminec119490628.pdf']",/monetarypolicy/files/FOMChistmin19490628.pdf,,,,,,,,,,,,,,
1949,Meeting,,August,5,August,5,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19490805.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119490805.pdf,/monetarypolicy/files/FOMChistmin19490805.pdf,,,,,,,,,,,,,,
1949,Meeting,,December,13,December,13,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19491213.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119490819.pdf', '/monetarypolicy/files/FOMChminec119490921.pdf', '/monetarypolicy/files/FOMChminec119491118.pdf', '/monetarypolicy/files/FOMChminec119491213.pdf']",/monetarypolicy/files/FOMChistmin19491213.pdf,,,,,,,,,,,,,,
1946,Meeting,,February,28,February,28,,,,,,,,,,,,,,,,0,,,,,,"['/monetarypolicy/files/FOMChminec119451205.pdf', '/monetarypolicy/files/FOMChminec119460123.pdf', '/monetarypolicy/files/FOMChminec119460228.pdf']",/monetarypolicy/files/FOMChistmin19460228.pdf,,,,,,,,,,,,,,
1946,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19460301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119460301.pdf,/monetarypolicy/files/FOMChistmin19460301.pdf,,,,,,,,,,,,,,
1946,Meeting,,June,10,June,10,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19460610.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119460610.pdf,/monetarypolicy/files/FOMChistmin19460610.pdf,,,,,,,,,,,,,,
1946,Meeting,,October,3,October,3,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19461003.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119461003.pdf,/monetarypolicy/files/FOMChistmin19461003.pdf,,,,,,,,,,,,,,
1947,Meeting,1,February,27,February,28,,,,,,,,,,,,,,,,,,,,,,"['/monetarypolicy/files/FOMChminec119461211.pdf', '/monetarypolicy/files/FOMChminec119470110.pdf', '/monetarypolicy/files/FOMChminec119470217.pdf', '/monetarypolicy/files/FOMChminec119470227.pdf']",/monetarypolicy/files/FOMChistmin19470228.pdf,,,,,,,,,,,,,,
1947,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19470301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119470301.pdf,/monetarypolicy/files/FOMChistmin19470301.pdf,,,,,,,,,,,,,,
1947,Meeting,1,June,5,June,6,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19470605.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119470401.pdf', '/monetarypolicy/files/FOMChminec119470502.pdf', '/monetarypolicy/files/FOMChminec119470606.pdf']",/monetarypolicy/files/FOMChistmin19470606.pdf,,,,,,,,,,,,,,
1947,Meeting,1,October,6,October,7,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19471007.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119470630.pdf', '/monetarypolicy/files/FOMChminec119470806.pdf', '/monetarypolicy/files/FOMChminec119471007.pdf']",/monetarypolicy/files/FOMChistmin19471007.pdf,,,,,,,,,,,,,,
1947,Meeting,,December,9,December,9,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19471209.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119471014.pdf', '/monetarypolicy/files/FOMChminec119471209.pdf']",/monetarypolicy/files/FOMChistmin19471209.pdf,,,,,,,,,,,,,,
1948,Meeting,,February,27,February,27,,,,,,,,,,,,,,,,0,,,,,,"['/monetarypolicy/files/FOMChminec119480120.pdf', '/monetarypolicy/files/FOMChminec119480226.pdf']",/monetarypolicy/files/FOMChistmin19480227.pdf,,,,,,,,,,,,,,
1948,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19480301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119480301.pdf,/monetarypolicy/files/FOMChistmin19480301.pdf,,,,,,,,,,,,,,
1948,Meeting,,May,20,May,20,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19480520.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119480421.pdf', '/monetarypolicy/files/FOMChminec119480520.pdf']",/monetarypolicy/files/FOMChistmin19480520.pdf,,,,,,,,,,,,,,
1948,Meeting,,October,4,October,4,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19481004.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119480623.pdf', '/monetarypolicy/files/FOMChminec119480811.pdf', '/monetarypolicy/files/FOMChminec119480908.pdf', '/monetarypolicy/files/FOMChminec119481004.pdf']",/monetarypolicy/files/FOMChistmin19481004.pdf,,,,,,,,,,,,,,
1948,Meeting,,November,15,November,15,,,,,,,,,,,,,,,,0,,,,,,,/monetarypolicy/files/FOMChistmin19481115.pdf,,,,,,,,,,,,,,
1948,Meeting,,November,30,November,30,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19481130.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119481130.pdf,/monetarypolicy/files/FOMChistmin19481130.pdf,,,,,,,,,,,,,,
1950,Meeting,,February,28,February,28,,,,,,,,,,,,,,,,0,,,,,,"['/monetarypolicy/files/FOMChminec119500106.pdf', '/monetarypolicy/files/FOMChminec119500206.pdf']",/monetarypolicy/files/FOMChistmin19500228.pdf,,,,,,,,,,,,,,
1950,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19500301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119500301.pdf,/monetarypolicy/files/FOMChistmin19500301.pdf,,,,,,,,,,,,,,
1950,Meeting,1,June,13,June,14,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19500614.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119500412.pdf', '/monetarypolicy/files/FOMChminec119500503.pdf', '/monetarypolicy/files/FOMChminec119500614.pdf']",/monetarypolicy/files/FOMChistmin19500614.pdf,,,,,,,,,,,,,,
1950,Meeting,,August,18,August,18,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19500818.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119500710.pdf', '/monetarypolicy/files/FOMChminec119500721.pdf', '/monetarypolicy/files/FOMChminec119500818.pdf']",/monetarypolicy/files/FOMChistmin19500818.pdf,,,,,,,,,,,,,,
1950,Meeting,,September,28,September,28,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19500928.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119500928.pdf,/monetarypolicy/files/FOMChistmin19500928.pdf,,,,,,,,,,,,,,
1950,Meeting,,October,11,October,11,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19501011.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119501005.pdf', '/monetarypolicy/files/FOMChminec119501011.pdf']",/monetarypolicy/files/FOMChistmin19501011.pdf,,,,,,,,,,,,,,
1950,Meeting,,October,30,October,30,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19501030.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19501030.pdf,,,,,,,,,,,,,,
1950,Meeting,,November,27,November,27,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19501127.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119501117.pdf', '/monetarypolicy/files/FOMChminec119501117.pdf']",/monetarypolicy/files/FOMChistmin19501127.pdf,,,,,,,,,,,,,,
1951,Meeting,,January,31,January,31,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19510131.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119501227.pdf', '/monetarypolicy/files/FOMChminec119510131.pdf']",/monetarypolicy/files/FOMChistmin19510131.pdf,,,,,,,,,,,,,,
1951,Meeting,1,February,6,February,8,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19510208.pdf,,,,,,,,/monetarypolicy/files/FOMChminec119510208.pdf,/monetarypolicy/files/FOMChistmin19510208.pdf,,,,,,,,,,,,,,
1951,Meeting,1,March,1,March,2,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19510302.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119510214.pdf', '/monetarypolicy/files/FOMChminec119510226.pdf', '/monetarypolicy/files/FOMChminec119510302.pdf']",/monetarypolicy/files/FOMChistmin19510302.pdf,,,,,,,,,,,,,,
1951,Meeting,,March,8,March,8,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19510308.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119510303.pdf', '/monetarypolicy/files/FOMChminec119510308.pdf']",/monetarypolicy/files/FOMChistmin19510308.pdf,,,,,,,,,,,,,,
1951,Meeting,,May,17,May,17,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19510517.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119510313.pdf', '/monetarypolicy/files/FOMChminec119510405.pdf', '/monetarypolicy/files/FOMChminec119510507.pdf', '/monetarypolicy/files/FOMChminec119510517.pdf']",/monetarypolicy/files/FOMChistmin19510517.pdf,,,,,,,,,,,,,,
1951,Meeting,,October,4,October,4,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19511004.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119510627.pdf', '/monetarypolicy/files/FOMChminec119510808.pdf', '/monetarypolicy/files/FOMChminec119510827.pdf', '/monetarypolicy/files/FOMChminec119510925.pdf', '/monetarypolicy/files/FOMChminec119511004.pdf']",/monetarypolicy/files/FOMChistmin19511004.pdf,,,,,,,,,,,,,,
1951,Meeting,,November,14,November,14,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19511114.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119511114.pdf,/monetarypolicy/files/FOMChistmin19511114.pdf,,,,,,,,,,,,,,
1955,Meeting,,January,11,January,11,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550111.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119541228.pdf', '/monetarypolicy/files/FOMChminec119550111.pdf']",/monetarypolicy/files/FOMChistmin19550111.pdf,,,,,,,,,,,,,,
1955,Meeting,,March,2,March,2,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550302.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119550125.pdf', '/monetarypolicy/files/FOMChminec119550208.pdf', '/monetarypolicy/files/FOMChminec119550302.pdf']",/monetarypolicy/files/FOMChistmin19550302.pdf,,,,,,,,,,,,,,
1955,Meeting,,May,10,May,10,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550510.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119550315.pdf', '/monetarypolicy/files/FOMChminec119550329.pdf', '/monetarypolicy/files/FOMChminec119550412.pdf', '/monetarypolicy/files/FOMChminec119550426.pdf', '/monetarypolicy/files/FOMChminec119550510.pdf']",/monetarypolicy/files/FOMChistmin19550510.pdf,,,,,,,,,,,,,,
1955,Meeting,,June,22,June,22,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550622.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119550524.pdf', '/monetarypolicy/files/FOMChminec119550606.pdf']",/monetarypolicy/files/FOMChistmin19550622.pdf,,,,,,,,,,,,,,
1955,Meeting,,July,12,July,12,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550712.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19550712.pdf,,,,,,,,,,,,,,
1955,Meeting,,August,2,August,2,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550802.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19550802.pdf,,,,,,,,,,,,,,
1955,Meeting,,August,23,August,23,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550823.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19550823.pdf,,,,,,,,,,,,,,
1955,Meeting,,September,14,September,14,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550914.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19550914.pdf,,,,,,,,,,,,,,
1955,Conference Call,,September,26,September,26,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19550926.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19550926.pdf,,,,,,,,,,,,,,
1955,Meeting,,October,4,October,4,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19551004.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19551004.pdf,,,,,,,,,,,,,,
1956,Meeting,,January,10,January,10,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560110.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560110.pdf,,,,,,,,,,,,,,
1956,Meeting,,January,24,January,24,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560124.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560124.pdf,,,,,,,,,,,,,,
1956,Meeting,,February,15,February,15,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560215.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560215.pdf,,,,,,,,,,,,,,
1956,Meeting,,March,6,March,6,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560306.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560306.pdf,,,,,,,,,,,,,,
1956,Meeting,,March,27,March,27,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560327.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560327.pdf,,,,,,,,,,,,,,
1956,Meeting,,April,17,April,17,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560417.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560417.pdf,,,,,,,,,,,,,,
1956,Meeting,,April,18,April,18,,,,,,,,,,,,,,,,0,,,,,,,"see April 17, 1956 Minutes",,,,,,,,,,,,,,
1956,Meeting,,May,9,May,9,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560509.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560509.pdf,,,,,,,,,,,,,,
1956,Meeting,,May,23,May,23,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560523.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560523.pdf,,,,,,,,,,,,,,
1956,Meeting,,June,5,June,5,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560605.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560605.pdf,,,,,,,,,,,,,,
1956,Meeting,,June,26,June,26,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19560626.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19560626.pdf,,,,,,,,,,,,,,
1957,Meeting,,January,8,January,8,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570108.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570108.pdf,,,,,,,,,,,,,,
1957,Meeting,,January,28,January,28,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570128.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570128.pdf,,,,,,,,,,,,,,
1957,Meeting,,February,18,February,18,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570218.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570218.pdf,,,,,,,,,,,,,,
1957,Meeting,,March,5,March,5,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570305.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570305.pdf,,,,,,,,,,,,,,
1957,Meeting,,March,26,March,26,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570326.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570326.pdf,,,,,,,,,,,,,,
1957,Meeting,,April,16,April,16,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570416.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570416.pdf,,,,,,,,,,,,,,
1957,Conference Call,,April,24,April,24,,,,,,,,,,,,,,,,0,,,,,,,/monetarypolicy/files/fomchistmin19570424.pdf,,,,,,,,,,,,,,
1957,Meeting,,May,7,May,7,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570507.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570507.pdf,,,,,,,,,,,,,,
1957,Meeting,,May,28,May,28,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570528.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570528.pdf,,,,,,,,,,,,,,
1957,Meeting,,June,18,June,18,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570618.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570618.pdf,,,,,,,,,,,,,,
1957,Meeting,,July,9,July,9,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19570709.pdf,,0,,,,,,,/monetarypolicy/files/fomchistmin19570709.pdf,,,,,,,,,,,,,,
1952,Meeting,,February,29,February,29,,,,,,,,,,,,,,,,0,,,,,,/monetarypolicy/files/FOMChminec119520211.pdf,/monetarypolicy/files/FOMChistmin19520229.pdf,,,,,,,,,,,,,,
1952,Meeting,,March,1,March,1,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19520301.pdf,,0,,,,,,/monetarypolicy/files/FOMChminec119520301.pdf,/monetarypolicy/files/FOMChistmin19520301.pdf,,,,,,,,,,,,,,
1952,Meeting,,June,19,June,19,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19520619.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119520404.pdf', '/monetarypolicy/files/FOMChminec119520421.pdf', '/monetarypolicy/files/FOMChminec119520509.pdf', '/monetarypolicy/files/FOMChminec119520523.pdf', '/monetarypolicy/files/FOMChminec119520606.pdf', '/monetarypolicy/files/FOMChminec119520619.pdf']",/monetarypolicy/files/FOMChistmin19520619.pdf,,,,,,,,,,,,,,
1952,Meeting,,September,25,September,25,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19520925.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119520722.pdf', '/monetarypolicy/files/FOMChminec119520829.pdf', '/monetarypolicy/files/FOMChminec119520915.pdf', '/monetarypolicy/files/FOMChminec119520925.pdf']",/monetarypolicy/files/FOMChistmin19520925.pdf,,,,,,,,,,,,,,
1952,Meeting,,December,8,December,8,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19521208.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119521008.pdf', '/monetarypolicy/files/FOMChminec119521022.pdf', '/monetarypolicy/files/FOMChminec119521105.pdf', '/monetarypolicy/files/FOMChminec119521125.pdf', '/monetarypolicy/files/FOMChminec119521208.pdf']",/monetarypolicy/files/FOMChistmin19521208.pdf,,,,,,,,,,,,,,
1953,Meeting,1,March,4,March,5,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19530305.pdf,,,,,,,,"['/monetarypolicy/files/FOMChminec119521223.pdf', '/monetarypolicy/files/FOMChminec119530106.pdf', '/monetarypolicy/files/FOMChminec119530127.pdf', '/monetarypolicy/files/FOMChminec119530210.pdf', '/monetarypolicy/files/FOMChminec119530305.pdf']",/monetarypolicy/files/FOMChistmin19530305.pdf,,,,,,,,,,,,,,
1953,Meeting,,June,11,June,11,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19530611.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119530324.pdf', '/monetarypolicy/files/FOMChminec119530408.pdf', '/monetarypolicy/files/FOMChminec119530424.pdf', '/monetarypolicy/files/FOMChminec119530506.pdf', '/monetarypolicy/files/FOMChminec119530513.pdf', '/monetarypolicy/files/FOMChminec119530526.pdf', '/monetarypolicy/files/FOMChminec119530611.pdf']",/monetarypolicy/files/FOMChistmin19530611.pdf,,,,,,,,,,,,,,
1953,Meeting,,September,24,September,24,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19530924.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119530623.pdf', '/monetarypolicy/files/FOMChminec119530707.pdf', '/monetarypolicy/files/FOMChminec119530721.pdf', '/monetarypolicy/files/FOMChminec119530804.pdf', '/monetarypolicy/files/FOMChminec119530825.pdf', '/monetarypolicy/files/FOMChminec119530908.pdf', '/monetarypolicy/files/FOMChminec119530924.pdf']",/monetarypolicy/files/FOMChistmin19530924.pdf,,,,,,,,,,,,,,
1953,Meeting,,December,15,December,15,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19531215.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119531006.pdf', '/monetarypolicy/files/FOMChminec119531020.pdf', '/monetarypolicy/files/FOMChminec119531106.pdf', '/monetarypolicy/files/FOMChminec119531123.pdf', '/monetarypolicy/files/FOMChminec119531215.pdf']",/monetarypolicy/files/FOMChistmin19531215.pdf,,,,,,,,,,,,,,
1954,Meeting,,March,3,March,3,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19540303.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119540105.pdf', '/monetarypolicy/files/FOMChminec119540119.pdf', '/monetarypolicy/files/FOMChminec119540202.pdf', '/monetarypolicy/files/FOMChminec119540217.pdf', '/monetarypolicy/files/FOMChminec119540303.pdf']",/monetarypolicy/files/FOMChistmin19540303.pdf,,,,,,,,,,,,,,
1954,Meeting,,June,23,June,23,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19540623.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119540316.pdf', '/monetarypolicy/files/FOMChminec119540330.pdf', '/monetarypolicy/files/FOMChminec119540413.pdf', '/monetarypolicy/files/FOMChminec119540427.pdf', '/monetarypolicy/files/FOMChminec119540511.pdf', '/monetarypolicy/files/FOMChminec119540526.pdf', '/monetarypolicy/files/FOMChminec119540608.pdf', '/monetarypolicy/files/FOMChminec119540623.pdf']",/monetarypolicy/files/FOMChistmin19540623.pdf,,,,,,,,,,,,,,
1954,Meeting,,September,22,September,22,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19540922.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119540707.pdf', '/monetarypolicy/files/FOMChminec119540720.pdf', '/monetarypolicy/files/FOMChminec119540803.pdf', '/monetarypolicy/files/FOMChminec119540824.pdf', '/monetarypolicy/files/FOMChminec119540908.pdf', '/monetarypolicy/files/FOMChminec119540922.pdf']",/monetarypolicy/files/FOMChistmin19540922.pdf,,,,,,,,,,,,,,
1954,Meeting,,December,7,December,7,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19541207.pdf,,0,,,,,,"['/monetarypolicy/files/FOMChminec119541005.pdf', '/monetarypolicy/files/FOMChminec119541020.pdf', '/monetarypolicy/files/FOMChminec119541109.pdf', '/monetarypolicy/files/FOMChminec119541123.pdf', '/monetarypolicy/files/FOMChminec119541207.pdf']",/monetarypolicy/files/FOMChistmin19541207.pdf,,,,,,,,,,,,,,
1955,Meeting,,October,25,October,25,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19551025.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19551025.pdf,,,,,,,,,,,,,,
1955,Meeting,,November,16,November,16,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19551116.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19551116.pdf,,,,,,,,,,,,,,
1955,Conference Call,,November,30,November,30,,,,,,,,,,,,,,/monetarypolicy/files/fomcropa19551130.pdf,,0,,,,,,,/monetarypolicy/files/FOMChistmin19551130.pdf,,,,,,,,,,,,,,
