,start_date,end_date,event_type,statement_policy_change,statement_policy_action,FFF_0_rate,FFF_1_rate,FFF_2_rate,FFF_3_rate,FFF_4_rate,FFF_5_rate,FFF_6_rate,nyt_article_counts,DFF_Before_meeting,DFEDTR_before,DFEDTR_end,bluebook_treatment_alt_a,bluebook_treatment_size_alt_a,bluebook_justify_alt_a,bluebook_treatment_alt_b,bluebook_treatment_size_alt_b,bluebook_justify_alt_b,bluebook_treatment_alt_c,bluebook_treatment_size_alt_c,bluebook_justify_alt_c,bluebook_treatment_alt_d,bluebook_treatment_size_alt_d,bluebook_justify_alt_d,bluebook_treatment_alt_e,bluebook_treatment_size_alt_e,bluebook_justify_alt_e,bluebook_comments
873,2011-03-15,2011-03-15,Meeting,0.0,unchanged,0.14327450980392928,0.14000000000000054,0.14000000000000054,0.14000000000000054,0.14499999999999602,0.1599999999999966,0.1700000000000017,0.0,,,,,,,,,,,,,,,,,,,
874,2011-04-26,2011-04-27,Meeting,0.0,unchanged,0.11923076923070312,0.10999999999999943,0.12000000000000455,0.14000000000000054,0.15500000000000114,0.16499999999999204,0.1799999999999926,0.0,,,,,,,,,,,,,,,,,,,
875,2011-06-21,2011-06-22,Meeting,0.0,unchanged,0.1066666666666336,0.10999999999999943,0.125,0.14000000000000054,0.14999999999999147,0.16499999999999204,0.1700000000000017,0.0,,,,,,,,,,,,,,,,,,,
876,2011-08-01,2011-08-01,Conference Call,,,0.120000000000009,0.12999999999999545,0.1349999999999909,0.14000000000000054,0.14499999999999602,0.1599999999999966,0.1700000000000017,0.0,,,,,,,,,,,,,,,,,,,
877,2011-08-09,2011-08-09,Meeting,0.0,unchanged,0.07465612648221234,0.08499999999999375,0.09000000000000341,0.09000000000000341,0.08499999999999375,0.09499999999999886,0.09000000000000341,0.0,,,,,,,,,,,,,,,,,,,
878,2011-09-20,2011-09-21,Meeting,0.0,unchanged,0.07609090909090836,0.06999999999999318,0.06499999999999773,0.06499999999999773,0.06499999999999773,0.06999999999999318,0.06999999999999318,0.0,,,,,,,,,,,,,,,,,,,
879,2011-11-01,2011-11-02,Meeting,0.0,unchanged,0.08000000000000229,0.0799999999999983,0.09000000000000341,0.09999999999999433,0.10999999999999943,0.10999999999999943,0.11499999999999487,0.0,,,,,,,,,,,,,,,,,,,
880,2011-11-28,2011-11-28,Conference Call,,,0.1003571428571404,0.09499999999999886,0.11499999999999487,0.12000000000000455,0.12999999999999545,0.12999999999999545,0.1349999999999909,0.0,,,,,,,,,,,,,,,,,,,
881,2011-12-13,2011-12-13,Meeting,0.0,unchanged,0.07965182186234865,0.09000000000000341,0.09499999999999886,0.10500000000000398,0.11499999999999487,0.125,0.125,0.0,,,,,,,,,,,,,,,,,,,
882,2012-01-24,2012-01-25,Meeting,0.0,unchanged,0.09507499999999902,0.08499999999999375,0.09000000000000341,0.09499999999999886,0.09499999999999886,0.09999999999999433,0.10500000000000398,0.0,,,,,,,,,,,,,,,,,,,
883,2012-03-13,2012-03-13,Meeting,0.0,unchanged,0.1206234817813698,0.125,0.12999999999999545,0.14000000000000054,0.14499999999999602,0.15500000000000114,0.1599999999999966,0.0,,,,,,,,,,,,,,,,,,,
884,2012-04-24,2012-04-25,Meeting,0.0,unchanged,0.11171428571425868,0.12999999999999545,0.1349999999999909,0.14000000000000054,0.14499999999999602,0.14999999999999147,0.15500000000000114,0.0,,,,,,,,,,,,,,,,,,,
885,2012-06-19,2012-06-20,Meeting,0.0,unchanged,0.1598684210526139,0.16499999999999204,0.16499999999999204,0.16499999999999204,0.16499999999999204,0.16499999999999204,0.1599999999999966,0.0,,,,,,,,,,,,,,,,,,,
886,2012-07-31,2012-08-01,Meeting,0.0,unchanged,,0.14000000000000054,0.14000000000000054,0.1349999999999909,0.12999999999999545,0.125,0.12999999999999545,0.0,,,,,,,,,,,,,,,,,,,
887,2012-09-12,2012-09-13,Meeting,0.0,unchanged,0.1334649122806918,0.12999999999999545,0.125,0.12000000000000455,0.12000000000000455,0.125,0.125,0.0,,,,,,,,,,,,,,,,,,,
888,2012-10-23,2012-10-24,Meeting,0.0,unchanged,0.15646666666668435,0.14499999999999602,0.14000000000000054,0.1349999999999909,0.1349999999999909,0.1349999999999909,0.1349999999999909,0.0,,,,,,,,,,,,,,,,,,,
889,2012-12-11,2012-12-12,Meeting,0.0,unchanged,0.15618181818182206,0.14499999999999602,0.14000000000000054,0.1349999999999909,0.12999999999999545,0.12999999999999545,0.12999999999999545,0.0,,,,,,,,,,,,,,,,,,,
890,2013-01-29,2013-01-30,Meeting,0.0,unchanged,0.1627011494252371,0.1349999999999909,0.12999999999999545,0.12999999999999545,0.1349999999999909,0.1349999999999909,0.14000000000000054,0.0,,,,,,,,,,,,,,,,,,,
891,2013-03-19,2013-03-20,Meeting,0.0,unchanged,0.1434412955465458,0.14499999999999602,0.1349999999999909,0.1349999999999909,0.14000000000000054,0.14000000000000054,0.14000000000000054,0.0,,,,,,,,,,,,,,,,,,,
892,2013-04-30,2013-05-01,Meeting,0.0,unchanged,,0.125,0.125,0.125,0.125,0.125,0.125,0.0,,,,,,,,,,,,,,,,,,,
893,2013-06-18,2013-06-19,Meeting,0.0,unchanged,0.08602564102563784,0.10500000000000398,0.10999999999999943,0.11499999999999487,0.12000000000000455,0.12000000000000455,0.12000000000000455,0.0,,,,,,,,,,,,,,,,,,,
894,2013-07-30,2013-07-31,Meeting,0.0,unchanged,0.13125000000000986,0.09999999999999433,0.10500000000000398,0.11499999999999487,0.12000000000000455,0.125,0.12999999999999545,0.0,,,,,,,,,,,,,,,,,,,
895,2013-09-17,2013-09-18,Meeting,0.0,unchanged,0.08769841269841214,0.09000000000000341,0.09999999999999433,0.10500000000000398,0.10999999999999943,0.12000000000000455,0.125,0.0,,,,,,,,,,,,,,,,,,,
896,2013-10-16,2013-10-16,Conference Call,,,0.09698437499999736,0.09499999999999886,0.09999999999999433,0.10500000000000398,0.11499999999999487,0.12000000000000455,0.12999999999999545,0.0,,,,,,,,,,,,,,,,,,,
897,2013-10-29,2013-10-30,Meeting,0.0,unchanged,0.11574712643679393,0.08499999999999375,0.08499999999999375,0.09000000000000341,0.09499999999999886,0.10500000000000398,0.10999999999999943,0.0,,,,,,,,,,,,,,,,,,,
898,2013-12-17,2013-12-18,Meeting,,,0.0808518518518325,0.08499999999999375,0.09000000000000341,0.09499999999999886,0.09499999999999886,0.10500000000000398,0.10999999999999943,0.0,,,,,,,,,,,,,,,,,,,
