id,year,meeting_info,document_name,link
67,1938,September 21 Meeting - 1938,Record of Policy Actions (309 KB PDF),/monetarypolicy/files/fomcropa19380921.pdf
68,1938,September 21 Meeting - 1938,Historical Minutes (351 KB PDF),/monetarypolicy/files/FOMChistmin19380921.pdf
69,1938,September 21 Meeting - 1938,"Intermeeting Executive Committee Minutes:September 15, 1938 (406 KB PDF)",/monetarypolicy/files/FOMChminec119380915.pdf
70,1938,September 21 Meeting - 1938,"Intermeeting Executive Committee Minutes:September 21, 1938 (104 KB PDF)",/monetarypolicy/files/FOMChminec119380921.pdf
71,1938,December 30 Meeting - 1938,Record of Policy Actions (224 KB PDF),/monetarypolicy/files/fomcropa19381230.pdf
72,1938,December 30 Meeting - 1938,Historical Minutes (824 KB PDF),/monetarypolicy/files/FOMChistmin19381230.pdf
73,1938,December 30 Meeting - 1938,"Intermeeting Executive Committee Minutes:December 7, 1938 (129 KB PDF)",/monetarypolicy/files/FOMChminec119381207.pdf
74,1938,December 30 Meeting - 1938,"Intermeeting Executive Committee Minutes:December 30, 1938 (119 KB PDF)",/monetarypolicy/files/FOMChminec119381230.pdf
75,1939,March 6-7 Meeting - 1939,Record of Policy Actions (243 KB PDF),/monetarypolicy/files/fomcropa19390307.pdf
76,1939,March 6-7 Meeting - 1939,Historical Minutes (355 KB PDF),/monetarypolicy/files/FOMChistmin19390307.pdf
77,1939,March 6-7 Meeting - 1939,"Intermeeting Executive Committee Minutes:March 7, 1939 (166 KB PDF)",/monetarypolicy/files/FOMChminec119390307.pdf
78,1939,March 20 Meeting - 1939,Record of Policy Actions (145 KB PDF),/monetarypolicy/files/fomcropa19390320.pdf
79,1939,March 20 Meeting - 1939,Historical Minutes (293 KB PDF),/monetarypolicy/files/FOMChistmin19390320.pdf
80,1939,March 20 Meeting - 1939,"Intermeeting Executive Committee Minutes:March 13, 1939 (385 KB PDF)",/monetarypolicy/files/FOMChminec119390313.pdf
