year,start_date,end_date,event_type,file_name,file_size,file_type,link,grouping,document_class
1938,1938-08-02,1938-08-02,Meeting,Record of Policy Actions,162 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19380802.pdf,Record of Policy Actions,Meeting Summary
1938,1938-08-02,1938-08-02,Meeting,Historical Minutes,315 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19380802.pdf,Historical Minutes,Meeting Summary
1938,1938-08-02,1938-08-02,Meeting,"Intermeeting Executive Committee Minutes:May 31, 1938",236 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380531.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-08-02,1938-08-02,Meeting,"Intermeeting Executive Committee Minutes:August 2, 1938",152 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380802.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,Record of Policy Actions,309 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19380921.pdf,Record of Policy Actions,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,Historical Minutes,351 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19380921.pdf,Historical Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,"Intermeeting Executive Committee Minutes:September 15, 1938",406 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380915.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,"Intermeeting Executive Committee Minutes:September 21, 1938",104 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380921.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,Record of Policy Actions,309 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19380921.pdf,Record of Policy Actions,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,Historical Minutes,351 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19380921.pdf,Historical Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,"Intermeeting Executive Committee Minutes:September 15, 1938",406 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380915.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-09-21,1938-09-21,Meeting,"Intermeeting Executive Committee Minutes:September 21, 1938",104 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119380921.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,Record of Policy Actions,224 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19381230.pdf,Record of Policy Actions,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,Historical Minutes,824 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19381230.pdf,Historical Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,"Intermeeting Executive Committee Minutes:December 7, 1938",129 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119381207.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,"Intermeeting Executive Committee Minutes:December 30, 1938",119 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119381230.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,Record of Policy Actions,224 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19381230.pdf,Record of Policy Actions,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,Historical Minutes,824 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19381230.pdf,Historical Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,"Intermeeting Executive Committee Minutes:December 7, 1938",129 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119381207.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1938,1938-12-30,1938-12-30,Meeting,"Intermeeting Executive Committee Minutes:December 30, 1938",119 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119381230.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,Record of Policy Actions,243 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390307.pdf,Record of Policy Actions,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,Historical Minutes,355 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390307.pdf,Historical Minutes,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,"Intermeeting Executive Committee Minutes:March 7, 1939",166 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390307.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,Record of Policy Actions,243 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390307.pdf,Record of Policy Actions,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,Historical Minutes,355 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390307.pdf,Historical Minutes,Meeting Summary
1939,1939-03-06,1939-03-07,Meeting,"Intermeeting Executive Committee Minutes:March 7, 1939",166 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390307.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,Record of Policy Actions,145 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390320.pdf,Record of Policy Actions,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,Historical Minutes,293 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390320.pdf,Historical Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 13, 1939",385 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390313.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 20, 1939",115 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390320.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,Record of Policy Actions,145 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390320.pdf,Record of Policy Actions,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,Historical Minutes,293 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390320.pdf,Historical Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 13, 1939",385 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390313.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-03-20,1939-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 20, 1939",115 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390320.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,Record of Policy Actions,279 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390419.pdf,Record of Policy Actions,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,Historical Minutes,369 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390419.pdf,Historical Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,"Intermeeting Executive Committee Minutes:April 13-14, 1939",534 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390414.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,"Intermeeting Executive Committee Minutes:April 19, 1939",128 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390419.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,Record of Policy Actions,279 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390419.pdf,Record of Policy Actions,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,Historical Minutes,369 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390419.pdf,Historical Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,"Intermeeting Executive Committee Minutes:April 13-14, 1939",534 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390414.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-04-19,1939-04-19,Meeting,"Intermeeting Executive Committee Minutes:April 19, 1939",128 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390419.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,Record of Policy Actions,282 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390621.pdf,Record of Policy Actions,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,Historical Minutes,554 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390621.pdf,Historical Minutes,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,"Intermeeting Executive Committee Minutes:June 20-21, 1939",162 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390621.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,Record of Policy Actions,282 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390621.pdf,Record of Policy Actions,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,Historical Minutes,554 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390621.pdf,Historical Minutes,Meeting Summary
1939,1939-06-20,1939-06-21,Meeting,"Intermeeting Executive Committee Minutes:June 20-21, 1939",162 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390621.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-09-18,1939-09-18,Meeting,Record of Policy Actions,212 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390918.pdf,Record of Policy Actions,Meeting Summary
1939,1939-09-18,1939-09-18,Meeting,Historical Minutes,575 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390918.pdf,Historical Minutes,Meeting Summary
1939,1939-09-18,1939-09-18,Meeting,Record of Policy Actions,212 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19390918.pdf,Record of Policy Actions,Meeting Summary
1939,1939-09-18,1939-09-18,Meeting,Historical Minutes,575 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19390918.pdf,Historical Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,Record of Policy Actions,78 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19391213.pdf,Record of Policy Actions,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,Historical Minutes,236 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19391213.pdf,Historical Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:September 18-19, 1939",148 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390919.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:November 6, 1939",93 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119391106.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:December 13, 1939",145 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119391213.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,Record of Policy Actions,78 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19391213.pdf,Record of Policy Actions,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,Historical Minutes,236 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19391213.pdf,Historical Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:September 18-19, 1939",148 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119390919.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:November 6, 1939",93 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119391106.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1939,1939-12-13,1939-12-13,Meeting,"Intermeeting Executive Committee Minutes:December 13, 1939",145 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119391213.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,Record of Policy Actions,101 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400320.pdf,Record of Policy Actions,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,Historical Minutes,408 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400320.pdf,Historical Minutes,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 20, 1940",150 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400320.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,Record of Policy Actions,101 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400320.pdf,Record of Policy Actions,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,Historical Minutes,408 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400320.pdf,Historical Minutes,Meeting Summary
1940,1940-03-20,1940-03-20,Meeting,"Intermeeting Executive Committee Minutes:March 20, 1940",150 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400320.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,Record of Policy Actions,245 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400528.pdf,Record of Policy Actions,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,Historical Minutes,570 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400528.pdf,Historical Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,"Intermeeting Executive Committee Minutes:May 27, 1940",60 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400527.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,"Intermeeting Executive Committee Minutes:May 28, 1940",106 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400528.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,Record of Policy Actions,245 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400528.pdf,Record of Policy Actions,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,Historical Minutes,570 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400528.pdf,Historical Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,"Intermeeting Executive Committee Minutes:May 27, 1940",60 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400527.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-05-27,1940-05-28,Meeting,"Intermeeting Executive Committee Minutes:May 28, 1940",106 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400528.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,Record of Policy Actions,161 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400927.pdf,Record of Policy Actions,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,Historical Minutes,410 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400927.pdf,Historical Minutes,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,"Intermeeting Executive Committee Minutes:September 27, 1940",164 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400927.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,Record of Policy Actions,161 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19400927.pdf,Record of Policy Actions,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,Historical Minutes,410 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19400927.pdf,Historical Minutes,Meeting Summary
1940,1940-09-27,1940-09-27,Meeting,"Intermeeting Executive Committee Minutes:September 27, 1940",164 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119400927.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-12-18,1940-12-18,Meeting,Record of Policy Actions,186 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19401218.pdf,Record of Policy Actions,Meeting Summary
1940,1940-12-18,1940-12-18,Meeting,Historical Minutes,485 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChistmin19401218.pdf,Historical Minutes,Meeting Summary
1940,1940-12-18,1940-12-18,Meeting,"Intermeeting Executive Committee Minutes:November 1, 1940",353 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119401101.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
1940,1940-12-18,1940-12-18,Meeting,"Intermeeting Executive Committee Minutes:December 18, 1940",190 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMChminec119401218.pdf,Intermeeting Executive Committee Minutes,Meeting Summary
